,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2019 Kia Optima LX,"32,951","Garden Grove, CA 92843",4.4, Gasoline,24,33, FWD, 2.4L I4 16V GDI DOHC, Snow White Pearl, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$16,987"
1, 2019 Mercedes-Benz GLC 300 Base,"30,538","Garden Grove, CA 92844",1.4, Gasoline,22,27, RWD, 2.0L I4 16V GDI DOHC Turbo, White, Beige, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$30,700"
2, 2017 Lexus RX 350 F Sport,"41,491","Garden Grove, CA 92843",4.4, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Gray, Red, 8-Speed Automatic,['Bluetooth'],['Stability Control'],"$38,698"
3, 2018 Ford Taurus Limited,"23,135","Anaheim, CA 92801",3.7, E85 Flex Fuel,18,27, FWD, 3.5L V6 24V MPFI DOHC Flexible Fuel, Ingot Silver, Charcoal Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$18,999"
4, 2018 Honda Civic EX,"34,032","Anaheim, CA 92806",1.3, Gasoline,31,40, FWD, 2.0L I4 16V MPFI DOHC, Taffeta White, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,200"
5, 2018 Mercedes-Benz GLE 350 Base,"35,096","Westminster, CA 92683",4.8, Gasoline,18,23, RWD, 3.5L V6 24V GDI DOHC, Polar White, Espresso Brown, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,880"
6, 2018 Hyundai Santa Fe Sport 2.4L,"36,326","Anaheim, CA 92806",1.3, Gasoline,21,27, FWD, 2.4L I4 16V GDI DOHC, Nightfall Blue, Beige, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,850"
7, 2017 Dodge Durango R/T,"42,392","Orange, CA 92867",1, Gasoline,14,22, RWD, 5.7L V8 16V MPFI OHV, Bruiser Gray Clearcoat, Red / Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,481"
8, 2019 Toyota C-HR LE,"13,657","Huntington Beach, CA 92647",1.4, Gasoline,27,31, FWD, 2.0L I4 16V MPFI DOHC, Silver Knockout Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,300"
9, 2016 Mercedes-Benz E 350,"49,144","Fullerton, CA 92832",2.8, Gasoline,20,29, RWD, 3.5L V6 24V GDI DOHC, Steel Gray Metallic, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$22,795"
10, 2018 Genesis G80 3.8,"37,357","Huntington Beach, CA 92647",1.4, Gasoline,19,27, RWD, 3.8L V6 24V GDI DOHC, Casablanca White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,900"
11,Certified 2018 Volvo XC90 T5 Momentum,"31,106","Santa Ana, CA 92705",3.5, Gasoline,22,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Blonde, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$38,998"
12, 2018 Land Rover Range Rover Velar P250 S,"43,036","Buena Park, CA 90621",4.3, Gasoline,21,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Yulong White, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$42,998"
