,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Tesla Model Y Performance,"14,889","San Jose, CA 95117",5, Electric,116,106, AWD, Electric, White, Black, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$59,999"
1, 2019 RAM 1500 Big Horn,"35,261","San Jose, CA 95128",5, Gasoline,19,24, 4X4, 5.7L 8 Cylinder Engine, Bright White Clear Coat, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Stability Control']","$39,600"
2,Certified 2020 Mercedes-Benz GLB 250 Base 4MATIC,"15,706","San Jose, CA 95129",4.7, Gasoline,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Polar White,-1, 8-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$36,997"
3, 2018 Mazda Mazda3 Touring,"6,199","San Jose, CA 95136",4.9, Gasoline,27,36, FWD, 2.5L I4 16V GDI DOHC, Soul Red Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$19,991"
4, 2019 Toyota Camry XLE,"10,882","San Jose, CA 95136",4.6, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Super White,-1, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,700"
5, 2018 Alfa Romeo Stelvio Ti,"13,724","San Jose, CA 95136",4.7, Gasoline,22,28, AWD, 2.0L I4 16V GDI SOHC Turbo, Basalto Brown Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$30,499"
6, 2016 Hyundai Sonata Hybrid Limited,"33,328","Santa Clara, CA 95051",4.7, Hybrid,39,43, FWD, 2.0L I4 16V GDI DOHC Hybrid, Pewter Gray Metallic, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$18,497"
7,Certified 2018 BMW X6 xDrive35i,"29,579","Santa Clara, CA 95051",4.5, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Carbon Black Metallic, White, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$52,599"
8, 2017 Mercedes-Benz GLE 350 Base 4MATIC,"82,393","San Jose, CA 95129",4.7, Gasoline,18,23, AWD, 3.5L V6 24V GDI DOHC, White,-1, 7-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$27,580"
9, 2018 Mercedes-Benz C 350e,"32,230","San Jose, CA 95129",4.5, Hybrid,-1,-1, RWD, 2.0L I4 16V GDI DOHC Turbo Hybrid, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$25,500"
10, 2018 Toyota Highlander LE,"31,241","San Jose, CA 95136",4.6, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, Ooh La La Rouge Mica,-1, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$30,000"
