,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2009 Mazda Mazda3 i Touring Value,"93,852","Indianapolis, IN 46227",2.8, Gasoline,22,30, FWD, 2.0L I4 16V MPFI DOHC, Galaxy Gray Mica, Black, 4-Speed Automatic,-1,['Brake Assist'],"$5,995"
1, 2019 Honda Civic LX,"6,614","Indianapolis, IN 46254",4.3, Gasoline,30,38, FWD, 2.0L I4 16V MPFI DOHC, Silver, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$18,995"
2, 2014 Chevrolet Silverado 1500 LT,"169,689","Indianapolis, IN 46227",4, Gasoline,-1,-1, 4WD, 5.3L V8 16V GDI OHV, Deep Ruby Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$19,500"
3, 2018 Nissan Armada SV,"69,435","Indianapolis, IN 46204",4.2, Gasoline,13,18, AWD, 5.6L V8 32V GDI DOHC, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
4, 2014 Mercedes-Benz CLS 550 4MATIC,"48,432","Indianapolis, IN 46204",4.2, Gasoline,18,25, AWD, 4.7L V8 32V GDI DOHC Twin Turbo, White, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$29,990"
5, 2016 Hyundai Azera Base,"49,780","Indianapolis, IN 46204",4.2, Gasoline,20,29, FWD, 3.3L V6 24V GDI DOHC, Diamond White Pearl, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$16,990"
6, 2018 Ford Edge Titanium,"48,769","Indianapolis, IN 46204",4.2, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,590"
7, 2020 GMC Yukon SLT,"32,497","Indianapolis, IN 46204",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Blue, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$45,990"
8, 2018 Kia Optima EX,"31,523","Indianapolis, IN 46204",4.2, Gasoline,24,34, FWD, 2.4L I4 16V GDI DOHC, Blue, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$20,590"
9, 2020 GMC Yukon SLT,"30,442","Indianapolis, IN 46204",4.2, Gasoline,15,21, 4WD, 5.3L V8 16V GDI OHV, Blue, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,590"
10, 2020 Lexus NX 300 F Sport,"13,111","Indianapolis, IN 46204",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$34,990"
11, 2020 Lexus NX 300 300,"12,161","Indianapolis, IN 46204",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$34,990"
12, 2017 Mercedes-Benz GLS 450 Base 4MATIC,"48,093","Indianapolis, IN 46204",4.2, Gasoline,19,22, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Blue, Beige, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$40,990"
13, 2020 Acura RDX A-Spec,"29,478","Indianapolis, IN 46204",4.2, Gasoline,21,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$37,990"
14, 2018 Mercedes-Benz CLA 250 Base,"24,687","Indianapolis, IN 46204",4.2, Gasoline,24,37, FWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$25,990"
15, 2018 Lexus NX 300 300,"15,923","Indianapolis, IN 46204",4.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, White, Sport, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$29,990"
16, 2019 Toyota 4Runner Limited,"19,208","Indianapolis, IN 46204",4.2, Gasoline,17,20, 4WD, 4.0L V6 24V MPFI DOHC, White, Dark Gray, 5-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$41,990"
17, 2018 Hyundai Kona Limited,"29,446","Indianapolis, IN 46254",4.5, Gasoline,28,32, FWD, 1.6L I4 16V GDI DOHC Turbo, Thunder Gray, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$20,990"
18, 2018 Kia Optima LX,"27,814","Indianapolis, IN 46254",4.5, Gasoline,25,36, FWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$17,990"
19, 2020 Nissan Altima 2.5 S,"17,198","Indianapolis, IN 46219",4.1, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Silver,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,877"
20, 2018 Toyota Camry Hybrid LE,"41,346","Indianapolis, IN 46219",4.7, Hybrid,51,53, FWD, 2.5L I4 16V PDI DOHC Hybrid, Predawn Gray Mica, Ash, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$21,860"
21, 2015 Ford Focus SE,"94,209","Indianapolis, IN 46219",5, E85 Flex Fuel,26,36, FWD, 2.0L I4 16V GDI DOHC Flexible Fuel,-1,-1,-1,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,990"
22, 2016 Ford F-150 XLT,"86,295","Indianapolis, IN 46219",4.6, Gasoline,18,25, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Shadow Black, Medium Earth Gray, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$32,988"
23, 2017 Jeep Wrangler Unlimited Sport,"27,566","Indianapolis, IN 46219",4.7, Gasoline,16,21, 4WD, 3.6L V6 24V MPFI DOHC, Chief Clearcoat, Black, 5-Speed Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,999"
24, 2004 Buick LeSabre Custom,"74,493","Indianapolis, IN 46234",3.1, Gasoline,20,29, FWD, 3.8L V6 12V MPFI OHV, Platinum Metallic, Medium Gray, 4-Speed Automatic,-1,-1,"$5,000"
25,Certified 2018 BMW 530 i xDrive,"24,934","Indianapolis, IN 46240",4.4, Gasoline,23,33, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Alpwht, Black, 8-Speed Automatic w/OD,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$39,975"
26, 2020 Chevrolet Silverado 1500 LT,"32,660","Indianapolis, IN 46239",4.8, Gasoline,20,23, RWD, 5.3L V8 16V GDI OHV, Summit White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,988"
27, 2010 Dodge Ram 1500 Laramie,"171,898","Indianapolis, IN 46240",4.6, Gasoline,14,20, 4WD, 5.7L, Brilliant Black Pearl, Dark slate gray, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,500"
28,Certified 2018 Chevrolet Malibu LT,"27,433","Indianapolis, IN 46240",4.7, Gasoline,27,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Sandy Ridge Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$17,832"
29, 2012 Jeep Wrangler Unlimited Sport,"63,016","Indianapolis, IN 46240",4.6, Gasoline,16,21, 4WD, 3.6L V6 24V MPFI DOHC, Black Clearcoat,-1, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$24,988"
30,Certified 2018 Kia Soul Base,"44,408","Avon, IN 46123",4.7, Gasoline,25,30, FWD, 1.6L I4 16V GDI DOHC, Shadow Black, Gray 2-Tone, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$14,000"
31, 2018 Hyundai Santa Fe Sport 2.4L,"29,050","Avon, IN 46123",4.7, Gasoline,21,27, FWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,600"
32, 2013 Jeep Wrangler Sahara,"75,074","Avon, IN 46123",4.9, Gasoline,17,21, 4WD, 3.6L V6 24V MPFI DOHC, Dune, Black, 6-Speed Manual,['Premium Sound System'],"['Brake Assist', 'Stability Control']","$24,204"
33, 2018 Toyota Camry SE,"36,000","Indianapolis, IN 46240",4.6, Hybrid,28,39, FWD, 2.5 L, Midnight Black Metallic, Black, Variable,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,991"
34, 2018 Porsche Macan S,"32,679","Indianapolis, IN 46240",4.8, Gasoline,17,23, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Black, Garnet Red, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$50,990"
35, 2014 Audi A4 2.0T Premium,"93,269","Indianapolis, IN 46240",4.9, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Brilliant Red, Brown / Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$12,995"
36, 2012 Chevrolet Cruze 1LT,"87,019","Avon, IN 46123",4.3, Gasoline,26,38, FWD, 1.4L I4 16V MPFI DOHC Turbo, Black Granite Metallic, Jet Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,500"
37, 2003 Volkswagen Passat GLX V6,"76,024","Carmel, IN 46032",4.6, Gasoline,-1,-1, FWD, 2.8L V6 SMPI DOHC, Silverstone Gray, Gray, 5-Speed,['Premium Sound System'],-1,"$4,995"
38, 2017 Jeep Wrangler Unlimited Sahara,"30,068","Carmel, IN 46032",4.6, Gasoline,16,21, 4WD, 3.6L V6 24V VVT, Bright White Clearcoat, Black, 5-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$36,995"
39, 2017 Volkswagen Tiguan 2.0T Wolfsburg Edition,"57,597","Avon, IN 46123",2.9, Gasoline,20,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Pacific Blue, Cornsilk Beige, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,991"
40, 2020 Mercedes-Benz C 300,"9,562","Indianapolis, IN 46240",4.8, Gasoline,21,29, RWD, 2.0L I4 16V GDI DOHC Turbo, Polar White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$51,990"
41, 2021 Mercedes-Benz E 350 4MATIC,"3,578","Indianapolis, IN 46240",3.8, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Brown, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$58,359"
42, 2018 Toyota Highlander XLE,"33,513","Indianapolis, IN 46240",4.7, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, White,-1, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,991"
