,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2017 Honda Civic EX,"45,839","Chicago, IL 60610",4, Gasoline,31,40, FWD, 2.0L I4 16V MPFI DOHC, Taffeta White, Ivory, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,696"
1,Certified 2018 BMW X3 xDrive30i,"10,087","Chicago, IL 60610",4.7, Gasoline,22,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$38,998"
2,Certified 2018 BMW 530e xDrive iPerformance,"29,711","Chicago, IL 60610",4.7, Hybrid,-1,-1, AWD, 2.0L I4 16V GDI DOHC Turbo Hybrid, Alpine White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$35,888"
3,Certified 2018 Mercedes-Benz GLC 300 Base 4MATIC,"10,215","Chicago, IL 60642",4.9, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Lunar Blue Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$39,981"
4, 2018 Toyota Highlander Limited Platinum,"33,989","Chicago, IL 60642",4.7, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Midnight Black Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$35,998"
5, 2017 Porsche Panamera 4S,"18,040","Chicago, IL 60622",4.7, Gasoline,21,28, AWD, 2.9L V6 24V GDI DOHC Twin Turbo, Jet Black Metallic, Black, 8-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Lane Departure Warning']","$79,995"
6, 2019 INFINITI QX60 Luxe,"44,438","Chicago, IL 60618",4.6, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Deep Bordeaux, Java, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$32,199"
7, 2018 Lincoln MKC Premiere,"38,897","Chicago, IL 60636",4.6, Gasoline,19,25, AWD, 2.0L I4 16V GDI DOHC Turbo,-1,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$21,783"
8,Certified 2018 Subaru Outback 3.6R Limited,"44,162","Chicago, IL 60641",4.6, Gasoline,20,27, AWD, 3.6L H6 24V MPFI DOHC, Twilight Blue Metallic, Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$25,555"
9, 2018 Jeep Grand Cherokee High Altitude,"17,155","Chicago, IL 60641",4.9, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,994"
10, 2020 Land Rover Discovery SE,"38,240","Chicago, IL 60636",3.5, Gasoline,16,21, 4WD, V6, Narvik Black, Ebony / Light Oyster, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$41,900"
11, 2017 Alfa Romeo Giulia Ti,"28,270","Chicago, IL 60636",4.3, Gasoline,23,31, AWD, 2.0L I4 16V GDI SOHC Turbo, Alfa White, Crema, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,995"
12, 2017 Cadillac Escalade Luxury,"39,275","Lincolnwood, IL 60712",4.6, Gasoline,15,20, 4WD, 6.2L V8 16V GDI OHV, Black Raven, Kona Brown, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$49,829"
13, 2018 INFINITI QX30 Luxury,"34,863","North Riverside, IL 60546",4.2, Gasoline,24,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Magnetic Red, Graphite, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,377"
14, 2018 Mercedes-Benz E 300,"14,797","Evanston, IL 60202",4.5, Gasoline,21,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Designo Diamond White, Nut Brown, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$42,231"
15, 2014 Mercedes-Benz E 350 4MATIC,"77,276","Bridgeview, IL 60455",4.4, Gasoline,21,29, AWD, 3.5L V6 24V GDI DOHC, Blue, Tan, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$18,991"
16, 2018 Mercedes-Benz CLA 250 Base 4MATIC,"12,704","Burbank, IL 60459",4.1, E85 Flex Fuel,24,32, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Citrus White, Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,995"
17, 2018 Alfa Romeo Stelvio Ti,"37,749","Oak Lawn, IL 60453",4.7, Gasoline,22,28, AWD, 2.0L I4 16V GDI SOHC Turbo, Stromboli Gray Metallic, Red, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$29,500"
18, 2018 Chevrolet Traverse LT Cloth,"46,327","Hodgkins, IL 60525",4.4, Gasoline,18,27, FWD, 3.6L V6 24V GDI DOHC, Satin Steel Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,671"
19, 2013 BMW 128 i,"84,432","Countryside, IL 60525",4.4, Gasoline,19,28, RWD, 3.0L I6 24V MPFI DOHC, Blue,-1, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,995"
20, 2016 Ford Explorer Platinum,"66,889","Oak Lawn, IL 60453",4.5, Gasoline,16,22, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Shadow Black, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$26,998"
21, 2017 Toyota RAV4 XLE,"25,488","Countryside, IL 60525",4.9, Gasoline,23,30, FWD, 2.5L I4 16V MPFI DOHC, Black Currant,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,999"
22, 2018 Audi S5 3.0T Premium Plus,"26,215","Morton Grove, IL 60053",3.1, Gasoline,21,30, AWD, 3.0L V6 24V GDI DOHC Turbo, Daytona Gray Pearl Effect, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$43,755"
23, 2015 Jeep Grand Cherokee Limited,"68,214","Morton Grove, IL 60053",3.1, Gasoline,17,24, 4WD, 3.6L V6 24V MPFI DOHC, Brilliant Black Crystal Pearlcoat, Light Frost, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,258"
24, 2019 Mercedes-Benz GLC 300 Base 4MATIC,"36,136","Countryside, IL 60525",4.8, Gasoline,22,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Polar White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,985"
25,Certified 2018 Honda CR-V Touring,"24,948","Countryside, IL 60525",4.9, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Orange, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,700"
26, 2017 Mercedes-Benz AMG GLE 43 Coupe 4MATIC,"31,357","Alsip, IL 60803",5, Gasoline,17,23, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$54,985"
