,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Dodge Durango SRT,"21,000","Tacoma, WA 98409",4.5, Gasoline,13,19, AWD, 6.4L V8 16V MPFI OHV, Db Black Crystal Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$64,000"
1, 2019 Toyota Highlander LE Plus,"33,121","Tacoma, WA 98409",4.9, Gasoline,20,27, AWD, 3.5L V6 24V PDI DOHC, Toasted Walnut Pearl, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$30,999"
2, 2000 Toyota 4Runner SR5,"232,767","Tacoma, WA 98409",4.2, Gasoline,17,19, 4WD, 3.4L V6 24V MPFI DOHC, Silver, Tan, 4-Speed Automatic,-1,-1,"$6,999"
3, 2020 Mazda CX-5 Grand Touring,"26,300","Tacoma, WA 98409",4.2, Gasoline,24,30, AWD, 2.5L I4 16V, Jet Black Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$28,698"
4, 2014 Mercedes-Benz C 300 4MATIC Luxury,"56,810","Lakewood, WA 98499",2.3, E85 Flex Fuel,20,27, AWD, 3.5L V6 24V GDI DOHC Flexible Fuel, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,999"
5, 2012 Kia Sedona LX,"99,615","Fife, WA 98424",4.9, Gasoline,18,25, FWD, 3.5L V6 24V MPFI DOHC, Platinum, Gray, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,993"
6, 2018 Audi Q5 2.0T quattro Premium Plus,"16,379","Tacoma, WA 98498",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Blue,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$34,200"
7, 2018 Alfa Romeo Stelvio Sport,"18,352","Tacoma, WA 98498",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Vulcano Black Metallic, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,230"
8, 2018 Audi SQ5 3.0T Prestige,"43,993","Tacoma, WA 98498",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded V-6 3.0 L/183, Daytona Gray Pearl Effect,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$41,980"
9, 2018 Toyota C-HR XLE,"30,705","Tacoma, WA 98498",3.6, Gasoline,27,31, FWD, Regular Unleaded I-4 2.0 L/121, Blizzard Pearl,-1, Variable,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$17,780"
10, 2019 Audi S4 3.0 Premium Plus,"41,201","Tacoma, WA 98498",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded V-6 3.0 L/183, Daytona Gray Pearl Effect,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$41,810"
11, 2018 GMC Acadia Denali,"12,519","Tacoma, WA 98498",3.6, Gasoline,18,25, FWD, Gas V6 3.6L/223, Black Cherry Metallic, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$33,960"
