,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Toyota RAV4 XLE,"35,880","Chicago, IL 60642",1.5, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Magnetic Gray Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,991"
1, 2018 Toyota Highlander XLE,"29,291","Chicago, IL 60642",1.5, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Shoreline Blue Pearl, Ash, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,991"
2,Certified 2018 Toyota RAV4 XLE,"13,959","Chicago, IL 60642",1.5, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Black, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,991"
3,Certified 2020 Mercedes-Benz GLB 250 Base 4MATIC,"3,410","Chicago, IL 60642",4.9, Gasoline,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Midnight Black, Macchiato Beige, 8-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$39,983"
4, 2017 Mercedes-Benz GLA 250 Base 4MATIC,"53,617","Chicago, IL 60636",3.9, E85 Flex Fuel,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, White,-1, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,005"
5, 2018 Cadillac Escalade Standard,"37,354","Lincolnwood, IL 60712",4.6, Gasoline,14,21, 4WD, 6.2L V8 16V GDI OHV, Dark Granite Metallic, Jet Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$55,494"
6, 2017 Toyota Corolla SE,"49,437","Lincolnwood, IL 60712",3.7, Gasoline,27,35, FWD, 1.8L I4 16V MPFI DOHC, Slate Metallic, Black, 6-Speed Manual,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$13,500"
7, 2016 Lincoln MKZ Base,"74,005","Countryside, IL 60525",4.9, Gasoline,22,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Luxe Metallic, Ebony, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,599"
8, 2017 Maserati Ghibli Base,"48,812","Countryside, IL 60525",4.8, Gasoline,17,24, RWD, 3.0L V6 24V GDI DOHC Twin Turbo, Blu, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,895"
9, 2019 Mercedes-Benz AMG GLE 43 4MATIC Coupe,"22,825","Countryside, IL 60525",4.9, Gasoline,17,22, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Designo Diamond White Metallic, Saddle Brown / Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$65,493"
10, 2019 Ford F-250 Lariat,"7,082","Niles, IL 60714",4.8, E85 Flex Fuel,-1,-1, 4WD, 6.2L V8 16V MPFI SOHC Flexible Fuel, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$63,879"
11, 2018 Jeep Grand Cherokee Altitude,"32,692","Elmhurst, IL 60126",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,677"
12, 2018 Toyota Highlander LE Plus,"31,540","Elmhurst, IL 60126",4.8, Gasoline,20,27, AWD, 3.5L V6 24V PDI DOHC, Predawn Gray Mica, Ash, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$27,998"
13, 2018 Mercedes-Benz GLA 250 Base 4MATIC,"36,730","Elmhurst, IL 60126",4.8, E85 Flex Fuel,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Polar Silver Metallic, Crystal Gray, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,792"
14, 2018 Lincoln MKZ Reserve,"17,321","Glenview, IL 60025",2.3, Gasoline,20,28, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Blue Diamond, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$28,981"
15, 2012 Honda CR-V EX-L,"109,367","Des Plaines, IL 60018",4.7, Gasoline,23,31, 4WD, Gas I4 2.4L/144, Crystal Black Pearl, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$13,321"
16, 2016 Lexus NX 200t Base,"42,036","Elmhurst, IL 60126",4.1, Gasoline,22,28, AWD, 2.0L I4 16V PDI DOHC Turbo, Atomic Silver, Flaxen, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,990"
17, 2012 BMW X6 xDrive35i,"109,399","Bensenville, IL 60106",3.5, Gasoline,16,23, AWD, 3.0L I6 24V GDI DOHC Turbo, Jet Black, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$19,888"
18, 2018 Dodge Durango SXT,"88,135","Villa Park, IL 60181",3.9, Gasoline,18,25, AWD, 3.6L V6 24V MPFI DOHC, White Knuckle Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,777"
19, 2018 BMW M4 Base,"29,531","Desplaines, IL 60018",3.8, Gasoline,17,25, RWD, 3.0L I6 24V GDI DOHC Twin Turbo, Silver,-1, 6-Speed Manual,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$56,555"
20, 2013 INFINITI JX35,"71,353","Clarendon Hills, IL 60514",4.8, Gasoline,18,23, AWD, 3.5L V6 24V MPFI DOHC, Moonlight White, Graphite, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$18,586"
21, 2018 Land Rover Range Rover Sport HSE Dynamic,"39,598","Des Plaines, IL 60016",4.8, Gasoline,17,23, 4WD, V6, Firenze Red, Ebony / Ebony / Ebony / Cirrus, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$68,985"
