,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2021 Mitsubishi Outlander Sport ES,4,"San Jose, CA 95117",5, Gasoline,24,30, FWD, 2.0L I4 16V MPFI DOHC, Silver, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$24,335"
1, 2021 Kia Sportage LX,6,"San Jose, CA 95136",4.7, Gasoline,23,30, FWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,965"
2, 2015 Jeep Grand Cherokee Laredo,"51,413","San Jose, CA 95110",4.2, E85 Flex Fuel,17,24, 4WD, 3.6L V6 24V MPFI DOHC Flexible Fuel, White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,990"
3, 2012 Lexus IS 250 Base,"61,004","San Jose, CA 95110",4.2, Gasoline,21,30, RWD, 2.5L V6 24V GDI DOHC, White, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,990"
4, 2019 Nissan Armada SV,"43,762","San Jose, CA 95110",4.2, Gasoline,13,18, AWD, 5.6L V8 32V GDI DOHC, Gray, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,590"
5, 2015 Nissan Juke S,"77,017","San Jose, CA 95136",4.2, Gasoline,28,32, FWD, 1.6L I4 16V GDI DOHC Turbo, Bordeaux Black, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$12,000"
6, 2018 Nissan Maxima 3.5 SV,"35,320","San Jose, CA 95129",4.7, Gasoline,21,30, FWD, 3.5L V6 24V MPFI DOHC, Gun Metallic,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$20,495"
7, 2018 Mazda CX-5 Touring,"34,629","San Jose, CA 95129",4.3, Gasoline,25,31, FWD, 2.5L I4 16V GDI DOHC, Sonic Silver Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,191"
8, 2018 Ford Explorer Base,"47,892","San Jose, CA 95136",4.3, Gasoline,17,24, FWD, 3.5L V6 24V MPFI DOHC, Blue, Medium Stone, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$24,980"
9, 2012 Buick LaCrosse Premium 1,"95,895","San Jose, CA 95136",4.2, E85 Flex Fuel,25,36, FWD, 3.6L V6 24V GDI DOHC Flexible Fuel, White Diamond Tri-Coat, Cashmere, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$10,999"
10,Certified 2018 Subaru Impreza 2.0i Premium,"20,102","San Jose, CA 95136",4.6, Gasoline,28,37, AWD, 2.0L H4 16V GDI DOHC, Crystal White Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,633"
11, 2016 Kia Sorento LX,"27,261","San Jose, CA 95136",4.6, Gasoline,21,29, FWD, 2.4L I4 16V GDI DOHC, Snow White Pearl, Satin Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,200"
12,Certified 2021 Toyota Venza Limited,"5,449","San Jose, CA 95129",4.3, Hybrid,40,37, AWD, 2.5L I4 16V PDI DOHC Hybrid, Pearl,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$38,995"
13, 2019 Honda Accord EX,"10,392","Santa Clara, CA 95051",4.8, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,986"
14, 2016 Ford Edge SEL,"28,203","Santa Clara, CA 95054",3.6, Gasoline,21,30, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Shadow Black,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,700"
15, 2021 Toyota Mirai Limited,50,"Sunnyvale, CA 94087",4.9, Electric,67,64, RWD, Electric, Blue, Black, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$64,812"
16, 2015 Kia Optima EX,"44,459","Mountain View, CA 94040",4.7, Gasoline,23,34, FWD, 2.4L I4 16V GDI DOHC, Snow White Pearl,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,499"
17, 2017 Mercedes-Benz GLE 350 Base,"38,069","Fremont, CA 94538",5, Gasoline,18,23, RWD, 3.5L V6 24V GDI DOHC, White, Black, 7-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$29,998"
18, 2017 Hyundai Elantra SE,"85,497","Fremont, CA 94538",4.6, Gasoline,29,38, FWD, 2.0L I4 16V GDI DOHC, Quartz White Pearl, Beige, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$10,981"
19, 2019 Nissan Sentra SR,"39,146","Fremont, CA 94538",4.8, Gasoline,29,37, FWD, 1.8L I4 16V MPFI DOHC, Gun Metallic,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$17,898"
20, 2017 Ford Fusion SE,"23,821","Fremont, CA 94538",4.4, Gasoline,21,32, FWD, 2.5L I4 16V MPFI DOHC, Shadow Black, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,907"
21,Certified 2018 Mercedes-Benz CLA 250 Base,"16,292","Fremont, CA 94538",5, Gasoline,24,37, FWD, 2.0L I4 16V GDI DOHC Turbo, Polar White, Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,988"
22,Certified 2018 Volvo S60 T5 Dynamic,"25,623","Palo Alto, CA 94306",5, Gasoline,25,36, FWD, Intercooled Turbo Regular Unleaded I-4 2.0 L/120, Ice White Paint, Soft Beige, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,991"
23, 2020 Ford Escape SE Sport Hybrid,3,"Redwood City, CA 94063",4.8, Hybrid,44,37, FWD, 2.5L I4 16V MPFI DOHC Hybrid, Agate Black Metallic, Ebony, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,419"
24, 2017 Land Rover Range Rover 5.0L Supercharged,"21,645","Redwood City, CA 94063",3, Gasoline,14,19, 4WD, 5.0L V8 32V GDI DOHC Supercharged, Santorini Black, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$74,995"
25, 2016 Lexus ES 300h Base,"79,052","Hayward, CA 94544",2.7, Hybrid,40,39, FWD, 2.5L I4 16V MPFI DOHC Hybrid, No Color,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,999"
26, 2021 Toyota Corolla Hybrid LE,5,"Capitola, CA 95010",4.9, Hybrid,53,52, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Classic Silver Metallic,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$22,744"
27, 2013 BMW X5 xDrive35i Sport Activity,"81,398","Hayward, CA 94544",2.7, Gasoline,16,23, AWD, 3.0L I6 24V GDI DOHC Turbo, White, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,999"
28, 2016 Ford Fusion SE,"44,783","Hayward, CA 94545",4.2, Gasoline,22,34, FWD, 1.5L I4 16V GDI DOHC Turbo, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,590"
29, 2020 Lexus UX 250h F Sport,"4,300","Hayward, CA 94545",4.2, Hybrid,41,38, AWD, 2.0L I4 16V PDI DOHC Hybrid, Gray, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$35,990"
30, 2021 INFINITI QX50 Pure,5,"Dublin, CA 94568",3.3, Gasoline,22,28, AWD, 2.0L I4 16V PDI DOHC Turbo, Liquid Platinum, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$38,968"
31, 2021 INFINITI Q50 3.0t SENSORY,5,"Dublin, CA 94568",3.3, Gasoline,20,29, RWD, 3.0L V6 24V GDI DOHC Twin Turbo, Graphite Shadow, Graphite, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$47,701"
32, 2015 Volkswagen Golf GTI S,"79,225","Livermore, CA 94551",4.5, Gasoline,-1,-1, FWD, 2.0L I4 16V GDI DOHC Turbo, Pure White, Titan Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$14,595"
