,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2016 Toyota Camry XLE,"75,741","Green Bay, WI 54304",2.4, Gasoline,25,35, FWD, 2.5L I4 16V MPFI DOHC, White, Ash, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$16,990"
1,Certified 2018 Toyota RAV4 XLE,"30,123","Green Bay, WI 54304",2.4, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Blue,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,990"
2, 2011 Ford Edge Limited,"132,631","Green Bay, WI 54304",4.3, Gasoline,19,26, FWD, 3.5L V6 24V MPFI DOHC, Red, Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$10,990"
3, 2017 Chevrolet Malibu 1LT,"103,372","Green Bay, WI 54303",3, Gasoline,27,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Silver Ice Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$12,900"
4,Certified 2018 Ford Explorer XLT,"34,440","Green Bay, WI 54304",4.3, Gasoline,16,22, 4WD, 3.5L V6 24V MPFI DOHC, Ingot Silver, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,713"
5, 2018 Hyundai Sonata SEL,"31,170","Green Bay, WI 54304",4.3, Gasoline,25,35, FWD, 2.4L I4 16V GDI DOHC, Lakeside Blue, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$18,495"
6,Certified 2018 Toyota Tacoma TRD Off Road,"24,386","Green Bay, WI 54304",2.4, Gasoline,17,20, 4WD, 3.5L V6 24V PDI DOHC, Midnight Black Metallic, Black, 6-Speed,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$37,990"
7, 2013 Kia Sportage LX,"73,377","Green Bay, WI 54304",4.1, Gasoline,20,27, AWD, 2.4L I4 16V MPFI DOHC, Clear White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$12,995"
8, 2017 Cadillac Escalade Premium Luxury,"81,642","Green Bay, WI 54303",4.4, Gasoline,15,20, 4WD, 6.2L V8 16V GDI OHV, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$44,830"
9, 2019 Acura Technology Package,"33,324","Green Bay, WI 54301",3.6, Gasoline,-1,-1, AWD, Turbo Premium Unleaded I-4 2.0 L/122, Blue,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$33,799"
