,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2014 Volkswagen Jetta SE,"132,103","Phoenix, AZ 85014",4, Gasoline,25,36, FWD, 1.8L I4 16V GDI DOHC Turbo, Tornado Red, Titan Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$7,498"
1, 2018 Volkswagen Passat 2.0T R-Line,"36,988","Phoenix, AZ 85014",4, Gasoline,25,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Pure White, Cornsilk Beige / Brown, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$16,749"
2, 2018 Jeep Wrangler Unlimited Sport,"37,218","Phoenix, AZ 85014",3.9, Gasoline,17,23, 4WD, 3.6L V6 24V MPFI DOHC, Firecracker Red Clearcoat, Black, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$35,661"
3, 2018 Cadillac CT6 3.6L Luxury,"34,350","Phoenix, AZ 85004",3.6, Gasoline,18,27, AWD, Gas V6 3.6L/223, Satin Steel Metallic, Light Platinum with Jet Black Accents, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$41,099"
4, 2018 Alfa Romeo Stelvio,"10,822","Phoenix, AZ 85004",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Montecarlo Blue Metallic, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,299"
5, 2018 Buick Regal TourX Essence,"12,597","Phoenix, AZ 85004",3.6, Gasoline,21,29, AWD, Turbocharged Gas I4 2.0L/122, Quicksilver Metallic, Ebony, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,590"
6, 2016 Lincoln MKX Reserve,"14,357","Tempe, AZ 85281",4.2, Gasoline,17,26, FWD, 3.7L V6 24V MPFI DOHC, Beige, Terracotta, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$26,990"
7, 2019 Volvo S60 T6 Momentum,"14,535","Tempe, AZ 85281",4.2, Gasoline,21,32, AWD, 2.0L I4 16V GDI DOHC, Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,990"
8, 2020 Chevrolet Traverse LT Cloth,"30,162","Tempe, AZ 85281",4.2, Gasoline,18,27, FWD, 3.6L V6 24V GDI DOHC, White, Gray, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$28,990"
9, 2020 Hyundai Santa Fe SEL 2.4,"12,026","Tempe, AZ 85281",4.2, Gasoline,21,27, AWD, 2.4L I4 16V GDI DOHC, Blue, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,990"
10, 2018 Hyundai Santa Fe Sport 2.0L Turbo Ultimate,"34,096","Tempe, AZ 85281",4.2, Gasoline,19,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Twilight Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$25,990"
