,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Chevrolet Impala Premier 2LZ,"43,351","Oklahoma City, OK 73139",4.6, Gasoline,19,28, FWD, 3.6L V6 24V GDI DOHC, Silver Ice Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$23,342"
1, 2020 Ford F-250 XLT,2,"Oklahoma City, OK 73149",4.7, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Agate Black Metallic, Medium Earth Gray, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$74,959"
2, 2019 Ford Escape Titanium,"3,573","Oklahoma City, OK 73149",4.7, Gasoline,21,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Agate Black Metallic, Charcoal Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$26,783"
3, 2021 Ford Explorer Limited,2,"Oklahoma City, OK 73149",4.7, Gasoline,21,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Star White, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,946"
4, 2017 Ford F-150 Raptor,"75,010","Oklahoma City, OK 73149",4.7, Gasoline,-1,-1, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Avalanche, Black, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$56,954"
5, 2018 Mercedes-Benz GLE 350 Base 4MATIC,"23,872","Oklahoma City, OK 73102",4.2, Gasoline,18,22, AWD, 3.5L V6 24V GDI DOHC, Black, Beige, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$40,590"
6, 2017 Jeep Renegade Limited,"44,881","Oklahoma City, OK 73102",4.2, Gasoline,21,29, 4WD, 2.4L I4 16V MPFI SOHC, White, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,990"
7, 2018 GMC Canyon SLE,"17,066","Oklahoma City, OK 73104",3.6, Gasoline,20,26, 4WD, Gas V6 3.6L/222, Quicksilver Metallic, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$31,430"
8, 2018 BMW i3 94 Ah w/Range Extender,"25,998","Oklahoma City, OK 73102",4.2, Electric,-1,-1, RWD, Electric, White, Black, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,990"
9, 2018 RAM 1500 Laramie,"22,426","Oklahoma City, OK 73104",3.6, Diesel,17,25, RWD, Intercooled Turbo Diesel V-6 3.0 L/182, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']",['Backup Camera'],"$35,480"
10, 2016 Dodge Challenger SXT,"58,440","Oklahoma City, OK 73102",4.2, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$22,990"
11, 2018 Audi Q3 2.0T Sport Premium,"21,894","Oklahoma City, OK 73102",4.2, Gasoline,20,28, FWD, 2.0L I4 16V GDI DOHC Turbo, Florett Silver Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$24,990"
12, 2017 Land Rover Discovery Sport HSE,"13,670","Oklahoma City, OK 73104",3.6, Gasoline,20,25, 4WD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Gray,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,980"
