,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Acura RDX Advance Package,"41,679","Olympia, WA 98502",3.4, Gasoline,19,27, AWD, 3.5L V6 24V MPFI SOHC, Crystal Black Pearl, Parchment, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$29,777"
1,Certified 2020 Volkswagen Atlas Cross Sport 3.6L V6 SEL,"11,309","Olympia, WA 98502",4.8, Gasoline,16,22, AWD, 3.6L V6 24V GDI DOHC, Platinum Gray Metallic, Titan Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,998"
2,Certified 2019 Volkswagen Atlas 3.6L SEL Premium,"14,970","Olympia, WA 98502",4.8, Gasoline,17,23, AWD, 3.6L V6 24V GDI DOHC, Deep Black Pearl Effect, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$42,959"
3, 2018 Mazda CX-5 Grand Touring,"42,454","Olympia, WA 98502",3.4, Gasoline,24,30, AWD, 2.5L I4 16V GDI DOHC, Soul Red Crystal Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$24,990"
4, 2017 Honda CR-V Touring,"27,672","Olympia, WA 98502",4.3, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Ivory, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,623"
5, 2005 Chevrolet Corvette Base,"20,524","Olympia, WA 98502",4.3, Gasoline,18,28, RWD, 6.0L V8 16V MPFI OHV, Daytona Sunset Orange Metallic, Ebony, 6-Speed Manual,['Premium Sound System'],['Stability Control'],"$28,723"
6,Certified 2019 Ford Edge SEL,"13,101","Olympia, WA 98502",4.3, Gasoline,22,29, FWD, 2.0L I4 16V GDI DOHC Turbo, White Platinum Tri-Coat Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,673"
7, 2018 Mazda CX-5 Grand Touring,"13,847","McKenna, WA 98580",4.2, Gasoline,24,30, AWD, 2.5L I4 16V GDI DOHC, Soul Red Crystal Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,968"
8,Certified 2020 Jeep Grand Cherokee Limited,"32,545","Chehalis, WA 98532",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,937"
9, 2017 GMC Sierra 1500 Base,"42,130","Elma, WA 98541",4.7, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Summit White, Jet Black, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$33,888"
10, 2014 Dodge Durango Citadel,"109,686","Chehalis, WA 98532",4.3, E85 Flex Fuel,17,24, AWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$23,850"
11, 2017 Acura MDX 3.5L w/Technology Package,"42,098","Tacoma, WA 98409",4.8, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, Black Copper Pearl, Espresso, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$31,750"
12, 2009 Toyota Corolla LE,"147,453","Tacoma, WA 98409",4, Gasoline,27,35, FWD, Gas I4 1.8L/110, Super White, Bisque, Automatic,-1,['Brake Assist'],"$5,781"
13, 2018 Mazda CX-5 Grand Touring,"37,921","Tacoma, WA 98409",4, Gasoline,25,31, AWD, Regular Unleaded I-4 2.5 L/152, Sonic Silver Metallic, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,787"
14, 2016 Volkswagen Beetle 1.8T Classic,"48,650","Tacoma, WA 98409",4.8, Gasoline,25,34, FWD, 1.8L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Beige / Brown, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,990"
15, 2018 Toyota 4Runner SR5,"42,363","Tacoma, WA 98409",4.8, Gasoline,17,20, 4WD, 4.0L V6 24V MPFI DOHC, Magnetic Gray Metallic, Graphite, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$39,990"
16, 2018 Mazda CX-5 Touring,"54,585","Tacoma, WA 98409",4, Gasoline,24,30, AWD, Regular Unleaded I-4 2.5 L/152, Snowflake White Pearl Mica, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,787"
17, 2011 Subaru Forester 2.5X Limited,"145,898","Tacoma, WA 98409",4.3, Gasoline,21,27, AWD, 2.5L H4 16V MPFI DOHC, Satin White Pearl, Gray, 4-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$11,995"
18, 2017 Cadillac Escalade Platinum,"27,799","Tacoma, WA 98409",4.4, Gasoline,15,20, 4WD, 6.2L V8 16V GDI OHV, Dark Granite Metallic, Jet Black, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$59,000"
19, 2009 Chevrolet Tahoe LT,"204,098","Tacoma, WA 98409",4.8, E85 Flex Fuel,15,21, 4WD, 5.3L V8 16V MPFI OHV Flexible Fuel, Summit White, Ebony, 6-Speed Automatic,['Bluetooth'],['Stability Control'],"$12,990"
20, 2018 Toyota Highlander LE,"34,830","Tacoma, WA 98409",4.9, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, Shoreline Blue Pearl, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$31,384"
21, 2018 Jeep Compass Latitude,"34,301","Tacoma, WA 98409",4.3, Gasoline,22,31, FWD, 2.4L I4 16V MPFI SOHC, Billet Silver Metallic Clearcoat, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,995"
22, 2018 Nissan Murano SL,"10,253","Tacoma, WA 98409",2.8, Gasoline,21,28, AWD, 3.5L V6 24V MPFI DOHC, Red, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$31,990"
23, 2020 Nissan Pathfinder SL,"22,912","Tacoma, WA 98409",2.8, Gasoline,20,27, 4WD, 3.5L V6 24V GDI DOHC, Gun Metallic, Charcoal, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$29,990"
24, 2011 BMW X5 xDrive35i,"78,021","Puyallup, WA 98371",4.5, Gasoline,16,23, AWD, 3.0L I6 24V GDI DOHC Turbo, Blue, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,999"
25, 2016 Ford F-150 XL,"98,134","Puyallup, WA 98371",4.5, E85 Flex Fuel,18,254, RWD, 3.5L V6 24V MPFI DOHC Flexible Fuel, White, Gray, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$17,999"
