,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Land Rover Discovery HSE LUXURY,"11,939","San Antonio, TX 78216",4.9, Gasoline,16,21, 4WD, V6, Santorini Black, Ebony / Ebony, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$66,977"
1, 2011 GMC Acadia SL,"126,961","San Antonio, TX 78209",4.1, Gasoline,17,24, FWD, 3.6L V6 24V GDI DOHC, Summit White, Ebony, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Brake Assist', 'Stability Control']","$8,750"
2, 2017 BMW 340 i xDrive,"36,339","San Antonio, TX 78210",3.6, Gasoline,21,31, AWD, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, Jet Black,-1, Automatic,"['Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$29,980"
3, 2017 Tesla Model S 75,"44,812","San Antonio, TX 78210",3.6, Electric,97,100, RWD, Electric, Gray,-1, Automatic,['Bluetooth'],['Backup Camera'],"$39,730"
4, 2018 Jeep Wrangler Unlimited Sport,"15,318","San Antonio, TX 78210",3.6, Gasoline,17,23, 4WD, Regular Unleaded V-6 3.6 L/220, Black Clearcoat, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$35,230"
5,Certified 2020 Volvo S60 T6 Momentum,"21,202","San Antonio, TX 78209",4.1, Gasoline,21,32, AWD, 2.0L I4 16V GDI DOHC, Crystal White Pearl Metallic, Blond, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$33,964"
6, 2021 Mazda CX-30 Select,2,"San Antonio, TX 78216",4.5, Gasoline,25,33, FWD, 2.5L I4 16V GDI DOHC, Soul Red Crystal Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$24,695"
7, 2021 Mazda Mazda3 2.5 Turbo AWD,8,"San Antonio, TX 78216",4.5, Gasoline,23,32, AWD, 2.5L I4 16V GDI DOHC Turbo, Jet Black Mica, Black / Navy Blue, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,404"
8, 2016 Toyota RAV4 Hybrid XLE,"95,399","San Antonio, TX 78238",4.6, Hybrid,34,31, AWD, 2.5L I4 16V MPFI DOHC Hybrid, Electric Storm Blue,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,981"
9, 2015 Toyota Camry LE,"96,388","San Antonio, TX 78240",3, Gasoline,25,35, FWD, 2.5L I4 16V MPFI DOHC, White, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$11,950"
