,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2014 Chevrolet Cruze 1LT,"97,777","Covington, KY 41011",4.8, Gasoline,26,38, FWD, 1.4L I4 16V MPFI DOHC Turbo, Silver Ice Metallic, Jet Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,977"
1,Certified 2018 Volkswagen Tiguan 2.0T S,"12,311","Cincinnati, OH 45212",3.9, Gasoline,22,27, AWD, Intercooled Turbo Regular Unleaded I-4 2.0 L/121, White Silver Metallic, Storm Gray, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,977"
2,Certified 2018 Kia Sorento EX,"21,587","Cincinnati, OH 45232",4.3, Gasoline,18,25, AWD, 3.3L V6 24V GDI DOHC, Remington Red Metallic, Stone Beige, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,995"
3, 2020 Chevrolet Traverse High Country,"27,880","Cincinnati, OH 45202",4.2, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$43,590"
4, 2020 GMC Yukon SLT,"31,660","Cincinnati, OH 45202",4.2, Gasoline,15,21, 4WD, 5.3L V8 16V GDI OHV, White, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,990"
5, 2018 GMC Acadia SLT-1,"46,042","Cincinnati, OH 45202",3.5, Gasoline,21,26, AWD, Gas V6 3.6L/223, Iridium Metallic, Jet Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']",['Backup Camera'],"$26,999"
6, 2017 Hyundai Elantra SE,"23,514","Cincinnati, OH 45209",5, Gasoline,29,38, FWD, 2.0L I4 16V GDI DOHC, Mineral Beige, Beige, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,768"
7, 2019 Ford Transit-150 Base,"84,514","Cincinnati, OH 45209",5, E85 Flex Fuel,-1,-1, RWD, 3.7L V6 24V MPFI DOHC, Shadow Black, Pewter, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$25,968"
8, 2019 Hyundai Veloster Turbo,"36,071","Cincinnati, OH 45251",4, Gasoline,28,34, FWD, 4 Cylinder, Sunset Orange, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$18,872"
9, 2018 Toyota Corolla SE,"22,920","Cincinnati, OH 45251",4.7, Gasoline,28,35, FWD, 1.8L I4 16V MPFI DOHC, Black Sand Pearl, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$17,289"
10, 2019 RAM 1500 Big Horn,"37,211","Cincinnati, OH 45251",4.3, Gasoline,19,24, 4WD, 3.6L V6 24V MPFI DOHC, Patriot Blue Pearlcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,500"
11, 2018 Ford F-150 XL,"29,774","Cincinnati, OH 45251",4.4, Gasoline,18,234, 4WD, 2.7L V6 24V PDI DOHC Twin Turbo, Blue, Medium Earth Gray, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,995"
12, 2018 Honda Civic LX,"24,635","Cincinnati, OH 45251",4, Gasoline,31,40, FWD, 2.0L I4 16V MPFI DOHC, Aegean Blue Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$16,338"
