,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Toyota Corolla LE,"10,900","West Valley City, UT 84120",3.6, Gasoline,30,38, FWD, 1.8L I4 16V MPFI DOHC,-1, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$18,319"
1, 2013 Dodge Challenger SRT8,"82,159","West Valley City, UT 84120",3.6, Gasoline,14,23, RWD, 6.4L V8 16V MPFI OHV, Plum Crazy Pearl, Dark Slate Gray, 5-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$27,742"
2,Certified 2019 Dodge Grand Caravan SXT,"42,940","West Valley City, UT 84120",3.6, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC, Granite Pearlcoat, Black / Light Graystone, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,983"
3, 2015 RAM 2500 Laramie,"80,615","West Valley City, UT 84120",3.6, Diesel,-1,-1, 4WD, 6.7L I6 24V DDI OHV Turbo Diesel, Black Clearcoat, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$49,070"
4, 2020 Ford F-350 King Ranch,"56,651","Salt Lake City, UT 84115",3.9, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, Blue Jeans Metallic, Java, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$70,210"
5, 2021 Mazda CX-30 Preferred,"5,271","Murray, UT 84107",4.9, Gasoline,24,31, AWD, 2.5L I4 16V, Deep Crystal Blue Mica, Red, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,235"
6, 2018 Audi S4 3.0T Premium Plus,"17,290","Salt Lake City, UT 84115",5, Gasoline,21,30, AWD, 3.0L V6 Cylinder Engine, Black, Red, Auto,-1,-1,"$43,000"
7, 2020 BMW 330 i xDrive,272,"Murray, UT 84107",4.6, Gasoline,25,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue Ridge Mountain Metallic, Beige, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$38,995"
8, 2020 RAM 1500 Classic SLT,"25,930","Salt Lake City, UT 84115",3.9, Gasoline,15,21, 4WD, 5.7L V8 16V MPFI OHV, Billet Silver Metallic Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,999"
9, 2012 BMW 550 i xDrive,"81,325","Salt Lake City, UT 84107",4.5, Gasoline,15,20, AWD, 4.4L V8 32V GDI DOHC Twin Turbo, Dark Graphite Metallic, Oyster / Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$17,995"
