,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Chevrolet Silverado 1500 LT,"33,732","North Highlands, CA 95841",2.3, Gasoline,20,23, RWD, 5.3L V8 16V GDI OHV, Black, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,888"
1, 2021 Volvo XC40 T5 R-Design,10,"Sacramento, CA 95841",4.4, Gasoline,22,30, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$48,295"
2, 2020 Ford Mustang GT Premium,5,"Sacramento, CA 95841",1.2, Gasoline,15,24, RWD, 5.0L V8 32V PDI DOHC, Shadow Black, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$53,100"
3, 2018 Mercedes-Benz AMG C 43 Base 4MATIC,"34,647","Carmichael, CA 95608",3.5, Gasoline,20,27, AWD, Twin Turbo Premium Unleaded V-6 3.0 L/183, Lunar Blue Metallic,-1, Automatic,['Premium Sound System'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$40,999"
4, 2019 Hyundai Elantra SE,"28,524","Sacramento, CA 95821",4.7, Gasoline,26,36, FWD, 2.0L I4 16V MPFI DOHC, Scarlet Red, Beige, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,299"
5, 2021 Audi Q5 45 Premium,9,"Sacramento, CA 95821",2.3, Gasoline,23,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Ibis White, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$51,999"
6, 2016 Subaru Crosstrek 2.0i Limited,"50,554","Sacremento, CA 95815",3, Gasoline,26,34, AWD, 2.0L H4 16V MPFI DOHC, Desert Khaki, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,500"
7, 2020 Audi A3 2.0T Premium,"6,593","Sacramento, CA 95821",4.7, Gasoline,27,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Cosmos Blue Metallic, Rock Gray, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$28,891"
8, 2021 Audi Q7 55 Premium,11,"Sacramento, CA 95821",2.3, Gasoline,18,23, AWD, 3.0L V6 24V GDI DOHC Turbo, Navarra Blue Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$75,975"
9, 2021 Audi Q7 55 Premium,7,"Sacramento, CA 95821",2.3, Gasoline,18,23, AWD, 3.0L V6 24V GDI DOHC Turbo, Navarra Blue Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$72,825"
10, 2018 Honda Clarity Plug-In Hybrid Base,"15,228","Sacremento, CA 95815",3, Hybrid,-1,-1, FWD, 1.5L I4 16V MPFI DOHC Hybrid, Gray, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$19,650"
11, 2015 Chevrolet Silverado 1500 LT,"77,171","Sacramento, CA 95815",4.4, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Slate Gray Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,688"
12, 2021 Nissan Rogue SV,6,"Folsom, CA 95630",4.8, Gasoline,25,32, AWD, 2.5L I4 16V GDI DOHC, Brilliant Silver Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$34,220"
13, 2018 Toyota C-HR XLE,"55,427","Sacramento, CA 95815",4.2, Gasoline,27,31, FWD, 2.0L I4 16V MPFI DOHC, Red, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,590"
14, 2017 INFINITI Q60 2.0T,"32,982","Sacramento, CA 95815",4.2, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Hagane Blue, Gray, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,590"
15, 2020 Toyota RAV4 Hybrid LE,"4,510","Sacramento, CA 95815",4.2, Hybrid,41,38, AWD, 2.5L I4 16V PDI DOHC Hybrid, Black, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$31,590"
16, 2020 INFINITI QX50 Luxe,"3,542","Sacramento, CA 95815",4.2, Gasoline,23,29, FWD, 2.0L I4 16V PDI DOHC Turbo, Brown, Wheat, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$34,590"
17, 2021 Nissan Rogue SV,21,"Folsom, CA 95630",4.8, Gasoline,26,34, FWD, 2.5L I4 16V GDI DOHC, White, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$33,060"
