,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2019 Chevrolet Impala 1LT,"2,593","North Highlands, CA 95841",2.3, Gasoline,22,29, FWD, 3.6L V6 24V GDI DOHC, Summit White, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,539"
1, 2021 Ford Bronco Sport Big Bend,5,"Sacramento, CA 95841",1.2, Gasoline,25,28, 4WD, 1.5L I3 12V PDI DOHC Turbo, Kodiak Brown Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$35,420"
2, 2019 Honda Pilot EX,"20,650","Sacramento, CA 95821",4.7, Gasoline,19,27, FWD, 3.5L V6 24V GDI SOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,599"
3, 2015 INFINITI QX70,"109,555","Carmichael, CA 95608",3.5, Gasoline,17,24, AWD, Premium Unleaded V-6 3.7 L/226, Liquid Platinum,-1, Automatic,"['Bluetooth', 'Premium Sound System']",['Backup Camera'],"$16,199"
4, 2018 BMW M3 Base,"19,882","Carmichael, CA 95608",3.5, Gasoline,17,25, RWD, Twin Turbo Premium Unleaded I-6 3.0 L/182, Black,-1, Manual,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$59,199"
5, 2019 Honda Passport EX-L,"7,269","Carmichael, CA 95608",3.5, Gasoline,19,24, FWD, Regular Unleaded V-6 3.5 L/212, Black,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,680"
6, 2018 Mercedes-Benz GLC 300 Base 4MATIC,"23,790","Carmichael, CA 95608",3.5, Gasoline,21,28, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,999"
7, 2018 Dodge Charger SXT Plus,"43,084","Carmichael, CA 95608",3.5, Gasoline,19,30, RWD, Regular Unleaded V-6 3.6 L/220, Granite Pearlcoat, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$21,780"
8, 2018 Volvo XC60 T5 Momentum,"30,302","Carmichael, CA 95608",3.5, Gasoline,22,28, AWD, Intercooled Turbo Regular Unleaded I-4 2.0 L/120, Bright Silver Metallic,-1, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,480"
9, 2019 BMW X3 xDrive30i,"26,226","Carmichael, CA 95608",3.5, Gasoline,22,29, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,730"
10,Certified 2020 Nissan Altima 2.5 S,"7,486","Sacramento, CA 95821",4.9, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,990"
