,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2020 Cadillac XT4 Premium Luxury,"24,476","San Antonio, TX 78233",4.4, Gasoline,22,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Shadow Metallic, Light Platinum / Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,500"
1,Certified 2020 Cadillac XT4 Premium Luxury,"18,369","San Antonio, TX 78233",4.4, Gasoline,22,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Stellar Black Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,942"
2, 2008 Chevrolet Silverado 1500 Work Truck,"154,672","San Antonio, TX 78212",5, E85 Flex Fuel,14,19, 4WD, 5.3L V8 16V MPFI OHV Flexible Fuel, Graystone Metallic, Gray, 4-Speed Automatic,['Premium Sound System'],['Stability Control'],"$16,888"
3, 2012 FIAT 500 Pop,"79,599","San Antonio, TX 78212",5, Gasoline,30,38, FWD, 1.4L I4 16V MPFI SOHC, Nero Black, Black / Red, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$7,988"
4,Certified 2018 Volvo S90 T5 Momentum,"25,791","San Antonio, TX 78209",4.1, Gasoline,24,34, FWD, 2.0L I4 16V GDI DOHC Turbo, Mussel Blue Metallic, Blond, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,962"
5, 2017 Volvo XC60 T5 Inscription,"87,379","San Antonio, TX 78209",4.1, Gasoline,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Crystal White Pearl Metallic, Off Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$18,968"
6, 2012 Volvo S60 T5,"91,617","San Antonio, TX 78209",4.1, Gasoline,20,30, FWD, 2.5L I5 20V MPFI DOHC Turbo, Black Sapphire Metallic, Off Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$8,750"
7,Certified 2018 Volvo S60 Inscription T5,"26,242","San Antonio, TX 78209",4.1, Gasoline,25,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Crystal White Pearl Metallic, Soft Beige, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$23,962"
8,Certified 2018 Volvo S60 T5 Dynamic,"13,026","San Antonio, TX 78209",4.1, Gasoline,25,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Electric Silver Metallic, Off Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$23,968"
9, 2017 Volvo XC60 T5 Inscription,"56,309","San Antonio, TX 78209",4.1, Gasoline,23,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Off Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$17,968"
