,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2021 Hyundai Elantra SEL,13,"Oklahoma City, OK 73139",4.6, Gasoline,31,41, FWD, 2.0L I4 16V MPFI DOHC, Phantom Black, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,900"
1, 2021 Hyundai Kona SEL,"30,000","Oklahoma City, OK 73139",4.6, Gasoline,27,33, FWD, 2.0L I4 16V MPFI DOHC, Ultra Black, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,194"
2, 2021 Hyundai Tucson SE,14,"Oklahoma City, OK 73139",4.6, Gasoline,23,28, FWD, 2.0L I4 16V GDI DOHC, Black Noir Pearl, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,449"
3, 2012 Hyundai Santa Fe GLS,"123,178","Oklahoma City, OK 73139",4.6, Gasoline,20,28, FWD, 2.4L I4 16V MPFI DOHC, Sierra Red, Medium Parchment, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,500"
4, 2019 Subaru BRZ Limited,"65,027","Oklahoma City, OK 73149",4.8, Gasoline,21,29, RWD, 2.0L H4 16V PDI DOHC, Dark Gray Metallic, Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,625"
5, 2020 Ford Edge SEL,3,"Oklahoma City, OK 73149",4.7, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Oxford White, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,901"
6, 2020 Ford Edge Titanium,2,"Oklahoma City, OK 73149",4.7, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Magnetic Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,837"
7, 2016 Ford F-250 Platinum,"39,700","Oklahoma City, OK 73149",4.7, Diesel,-1,-1, 4WD, 6.7L V8 32V DDI OHV Turbo Diesel, White Platinum Tri-Coat Metallic, Black, 6-Speed Automatic,['Premium Sound System'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$58,985"
8, 2020 Ford Edge ST,"2,000","Oklahoma City, OK 73149",4.7, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Atlas Blue Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$35,069"
9, 2018 BMW 640 Gran Turismo i xDrive,"27,712","Oklahoma City, OK 73102",4.2, Gasoline,20,28, AWD, 3.0L I6 24V GDI DOHC Turbo, White, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$42,990"
10, 2018 MINI Hardtop John Cooper Works,"21,522","Oklahoma City, OK 73102",4.2, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black,-1,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,590"
