,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2015 Lexus GX 460 Luxury,"74,079","Indianapolis, IN 46227",4, Gasoline,15,20, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Sepia, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$29,000"
1, 2014 Land Rover Range Rover Sport Supercharged HSE,"73,426","Indianapolis, IN 46220",3.8, Gasoline,17,23, 4WD, 3.0L V6 24V GDI DOHC Supercharged, Chile Metallic, Ebony / Lunar, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$31,994"
2, 2019 Nissan Rogue SV,"30,111","Indianapolis, IN 46227",4, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Magnetic Black Pearl, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,000"
3, 2020 Mercedes-Benz GLC 300 Base 4MATIC,"13,516","Indianapolis, IN 46204",4.2, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 9-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$39,590"
4, 2020 Ford Fusion SE,"12,103","Indianapolis, IN 46204",4.2, Gasoline,23,34, FWD, 2.5L I4 16V MPFI DOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,990"
5, 2014 Ford Mustang GT Premium,"45,716","Indianapolis, IN 46227",4, Gasoline,15,26, RWD, 5.0L V8 32V MPFI DOHC, Race Red, Charcoal Black, 6-Speed,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$26,000"
6, 2017 Ford F-150 XLT,"118,165","Indianapolis, IN 46254",4.5, Gasoline,18,25, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Magnetic, Medium Earth Gray, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$29,995"
7, 2017 Toyota Sienna XLE,"35,885","Indianapolis, IN 46219",4.7, Gasoline,19,27, FWD, 3.5L V6 24V GDI DOHC, Predawn Gray Mica, Ash, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$27,860"
8, 2018 Toyota RAV4 XLE,"26,814","Indianapolis, IN 46219",4.7, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Silver Sky Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,860"
9, 2018 Jeep Compass Trailhawk,"35,657","Indianapolis, IN 46219",4.7, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, Diamond Black, Ruby Red, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,472"
10, 2011 Toyota Highlander SE,"122,244","Indianapolis, IN 46234",3.1, Gasoline,17,22, AWD, 3.5L V6 24V MPFI DOHC, Green, Sand Beige, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,500"
11, 2004 Dodge Ram 1500 ST Quad Cab,"148,900","Indianapolis, IN 46226",3.7, Gasoline,14,19, RWD, 4.7L V8 16V MPFI SOHC, Black,-1, 5-Speed Automatic,-1,-1,"$7,995"
12, 2020 Chevrolet Blazer 2LT,"31,259","Indianapolis, IN 46227",4.9, Gasoline,21,27, AWD, 3.6L V6 24V GDI DOHC, Summit White, Dark Galvanized, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,988"
13, 2017 Toyota Highlander XLE,"28,739","Indianapolis, IN 46227",4.6, Gasoline,20,26, AWD, 3.5L V6 24V GDI DOHC, Celestial Silver Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$29,369"
14, 2018 Honda Accord Sport,"37,248","Indianapolis, IN 46227",4.6, Gasoline,29,35, FWD, 1.5L I4 16V GDI DOHC Turbo, Lunar Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$20,190"
15, 2017 Buick Regal Turbo Sport Touring,"33,927","Indianapolis, IN 46227",4.9, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, White Frost Tri-Coat, Light Neutral, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,575"
16, 2018 Jeep Wrangler Unlimited Sahara,"33,898","Indianapolis, IN 46240",4.7, Gasoline,17,23, 4WD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,500"
17, 2016 Chevrolet Cruze Limited 2LT,"39,492","Indianapolis, IN 46240",4.9, Gasoline,26,38, FWD, 1.4L I4 16V MPFI DOHC Turbo, Champagne Silver, Brownstone, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$12,499"
18, 2017 Dodge Charger SE,"61,980","Indianapolis, IN 46268",4.7, Gasoline,18,27, AWD, 3.6L V6 24V MPFI DOHC, Pitch Black Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$23,600"
19, 2018 Nissan Kicks SV,"23,958","Indianapolis, IN 46240",4.7, Gasoline,31,36, FWD, 1.6L I4 16V MPFI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$17,000"
