,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2021 Kia Stinger GT-Line,11,"North Kansas City, MO 64116",4.7, Gasoline,21,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Aurora Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,078"
1, 2015 Audi A6 2.0T Premium quattro,"78,443","KCMO, MO 64116",4.9, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$17,797"
2, 2019 Toyota 4Runner SR5 Premium,"37,501","KCMO, MO 64105",4.2, Gasoline,17,20, 4WD, 4.0L V6 24V MPFI DOHC, Silver, Black, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,990"
3, 2020 Subaru Impreza Premium,"2,430","KCMO, MO 64105",4.2, Gasoline,28,36, AWD, 2.0L H4 16V GDI DOHC, Ocean Blue Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$21,990"
4, 2018 Hyundai Santa Fe Sport 2.4L,"43,003","KCMO, MO 64105",4.2, Gasoline,21,27, FWD, 2.4L I4 16V GDI DOHC, Sparkling Silver, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
5, 2016 Toyota Tacoma Base,"43,614","Kansas City, MO 64102",3.5, Gasoline,-1,-1, RWD, Regular Unleaded V-6 3.5 L/211, Black,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,660"
6, 2017 Toyota Tundra SR5,"54,624","Kansas City, MO 64102",3.5, Gasoline,15,19, RWD, Regular Unleaded V-8 4.6 L/281, Super White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$32,530"
7, 2019 Volkswagen Tiguan S,"6,312","Kansas City, MO 64102",3.5, Gasoline,22,29, AWD, Intercooled Turbo Regular Unleaded I-4 2.0 L/121, Blue,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Blind Spot Monitor']","$22,299"
8, 2019 BMW X3 xDrive30i,"26,226","Kansas City, MO 64102",3.5, Gasoline,22,29, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,730"
9, 2020 Cadillac XT5 Luxury,991,"Kansas City, MO 64118",4.7, Gasoline,21,28, FWD, 2.0L I4 16V GDI DOHC Turbo, Manhattan Noir Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$42,345"
10, 2020 Mitsubishi Outlander Sport 2.0 SP,1,"Kansas City, MO 64118",4.6, Gasoline,23,29, 4WD, 2.0L I4 16V MPFI DOHC, Pearl White, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,290"
11, 2020 Mitsubishi Outlander Sport 2.0 SP,1,"Kansas City, MO 64118",4.6, Gasoline,23,29, 4WD, 2.0L I4 16V MPFI DOHC, Pearl White, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,090"
12, 2017 Lincoln MKX Reserve,"26,067","Kansas City, MO 64118",4.6, Gasoline,17,25, FWD, 3.7L V6 24V MPFI DOHC, Black Velvet, Cappuccino, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$30,500"
13, 2015 Nissan Rogue SV,"64,071","Merriam, KS 66203",4.6, Gasoline,26,33, FWD, 2.5L I4 16V MPFI DOHC, Midnight Jade, Almond, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,798"
