,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Volkswagen Jetta 1.4T S,"20,170","Rosedale, MD 21237",4.9, Gasoline,28,38, FWD, 1.4L I4 16V GDI DOHC Turbo, White Silver Metallic, Titan Black / Palladium Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,950"
1, 2017 Ford Escape SE,"28,779","Windsor Mill, MD 21244",4, Gasoline,22,28, 4WD, 1.5L I4 16V GDI DOHC Turbo, Magnetic Metallic, Charcoal Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$18,000"
2, 2016 Ford F-150 XLT,"56,077","Windsor Mill, MD 21244",4, Gasoline,17,23, 4WD, 2.7L V6 24V GDI DOHC Twin Turbo, Caribou Metallic, Medium Earth Gray, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$30,500"
3, 2017 INFINITI QX80 Base,"41,664","Baltimore, MD 21201",4.2, Gasoline,13,19, AWD, 5.6L V8 32V GDI DOHC, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$39,990"
4, 2018 Lincoln MKZ Reserve,"9,175","Baltimore, MD 21201",4.2, Gasoline,21,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,990"
5, 2016 Chevrolet Silverado 2500 High Country,"56,262","Baltimore, MD 21201",4.2, E85 Flex Fuel,-1,-1, 4WD, 6.0L V8 16V MPFI OHV Flexible Fuel, Black, Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$50,990"
6, 2016 Tesla Model X P100D,"47,189","Baltimore, MD 21201",4.2, Electric,81,92, AWD, Electric, Gray, Ultra White, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$66,990"
7, 2018 Lincoln MKZ Select,"16,081","Baltimore, MD 21201",4.2, Gasoline,21,31, FWD, 2.0L I4 16V GDI DOHC Turbo, White, Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,590"
8, 2018 Alfa Romeo Stelvio Ti,"19,698","Linthicum Heights, MD 21090",3.5, Gasoline,22,28, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Montecarlo Blue Metallic, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,499"
9, 2018 BMW 740 i,"18,796","Linthicum Heights, MD 21090",3.5, Gasoline,21,29, RWD, Intercooled Turbo Premium Unleaded I-6 3.0 L/183, Jet Black,-1, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Blind Spot Monitor', 'Lane Departure Warning']","$43,400"
