,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Hyundai Elantra GT Base,"43,570","Green Bay, WI 54303",5, Gasoline,25,32, FWD, 2.0L I4 16V GDI DOHC, Gray, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,999"
1, 2018 Chrysler 300 Touring,"30,291","Green Bay, WI 54303",5, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, White, Smoke, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,999"
2, 2015 Hyundai Veloster Base,"7,804","Green Bay, WI 54303",5, Gasoline,27,36, FWD, 1.6L I4 16V GDI DOHC, Triathlon Gray, Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,999"
3, 2014 GMC Terrain SLE-2,"81,470","Green Bay, WI 54303",5, Gasoline,22,32, FWD, 2.4L I4 16V GDI DOHC, Burgundy, Charcoal, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$10,999"
4, 2016 Chevrolet Silverado 2500 LTZ,"8,567","Green Bay, WI 54303",5, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Red, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$59,999"
5, 2017 Volkswagen Jetta 1.8T SEL,"39,317","Green Bay, WI 54303",5, Gasoline,25,35, FWD, 1.8L I4 16V GDI DOHC Turbo, Pure White, Titan Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$15,999"
6, 2017 Nissan Rogue SL,"92,485","Green Bay, WI 54303",3, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Palatial Ruby, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$16,200"
7, 2019 Jeep Grand Cherokee Laredo,"26,110","Green Bay, WI 54304",4.1, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Diamond Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$30,000"
8, 2019 Chevrolet Silverado 2500 LTZ,"39,116","Green Bay, WI 54304",4.1, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Mosaic Black Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$62,996"
9, 2014 Ford F-150 Limited,"61,209","Green Bay, WI 54304",4.1, Gasoline,15,21, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Silver,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$31,800"
10, 2019 Jeep Wrangler Unlimited Rubicon,"29,954","Green Bay, WI 54304",4.1, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Billet Silver Metallic Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,600"
11,Certified 2018 Chevrolet Express 2500 Work Van,"29,495","Green Bay, WI 54304",4.1, Gasoline,-1,-1, RWD, 6.0L V8 16V MPFI OHV, Summit White,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$27,900"
12,Certified 2017 Volkswagen Tiguan Limited 2.0T,"19,763","Green Bay, WI 54304",4.1, Gasoline,20,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$16,987"
13,Certified 2018 Volkswagen Jetta 1.4T S,"52,360","Green Bay, WI 54304",4.1, Gasoline,28,38, FWD, 1.4L I4 16V GDI DOHC Turbo, Black, Titan Black / Palladium Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,000"
14, 2013 Kia Sorento LX,"113,957","Green Bay, WI 54304",4.1, Gasoline,21,24, FWD, 2.4L I4 16V DOHC, Dark Cherry, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$11,300"
15, 2018 Jeep Cherokee Limited,"19,979","Green Bay, WI 54304",4.1, Gasoline,21,28, 4WD, 2.4L I4 16V MPFI SOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,987"
16, 2013 Volkswagen Jetta GLI,"100,914","Green Bay, WI 54304",4.1, Gasoline,24,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Titan Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$11,499"
17,Certified 2018 Chevrolet Colorado LT,"11,592","Green Bay, WI 54304",4.1, Gasoline,19,24, 4WD, 2.5L I4 16V GDI DOHC, Satin Steel Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Stability Control']","$30,000"
18, 2010 Chevrolet Tahoe LT,"110,351","Green Bay, WI 54304",4.1, E85 Flex Fuel,15,21, 4WD, 5.3L V8 16V MPFI OHV Flexible Fuel, Summit White, Light Titanium / Dark Titanium, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']",['Stability Control'],"$16,987"
19, 2014 Mitsubishi Lancer ES,"147,914","Green Bay, WI 54304",4.1, Gasoline,25,34, FWD, 2.0L I4 16V MPFI DOHC, Silver,-1, Automatic CVT,['Premium Sound System'],"['Brake Assist', 'Stability Control']","$6,995"
20, 2014 Nissan Frontier SV,"103,077","Green Bay, WI 54304",4, Gasoline,15,21, 4WD, 4.0L V6 24V MPFI DOHC, Metallic Blue, Black, 5-Speed Automatic,['Bluetooth'],['Stability Control'],"$16,946"
21, 2006 GMC Envoy SLE,"115,444","Green Bay, WI 54304",4, Gasoline,15,21, 4WD, 4.2L I6 24V MPFI DOHC, Silver, Gray, 4-Speed Automatic,-1,['Stability Control'],"$6,276"
