,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 BMW 330 Gran Turismo i xDrive,"36,009","Philadelphia, PA 19124",3.6, Gasoline,23,33, AWD, 2.0L I4 16V GDI DOHC Turbo, White Metallic, Black / Dark Oyster, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,995"
1, 2018 Lexus ES 350 Base,"36,090","Philadelphia, PA 19124",3.6, Gasoline,21,30, FWD, 3.5L V6 24V MPFI DOHC, Eminent White Pearl, Parchment, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,895"
2, 2014 INFINITI QX60 Base,"102,663","Ardmore, PA 19003",4.9, Gasoline,19,25, AWD, 3.5L V6 24V MPFI DOHC, Diamond Slate, Java, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,988"
3, 2020 Lexus GS 350 F Sport,"13,590","Philadelphia, PA 19107",4.2, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, White, Dark Red, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$46,990"
4, 2009 Toyota Venza,"69,668","Philadelphia, PA 19107",4.2, Gasoline,18,25, AWD, 3.5L V6 24V MPFI DOHC, White, Beige, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,590"
5, 2019 Volkswagen Golf SportWagen 1.8T S,"27,840","Philadelphia, PA 19149",4.6, Gasoline,22,29, AWD, 1.8L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Titan Black, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,908"
6, 2020 Chevrolet Camaro 1LT,"18,332","Philadelphia, PA 19149",4.6, Gasoline,20,30, RWD, 3.6L V6 GDI DOHC, Summit White, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,784"
7, 2018 Ford F-150 XL,"15,361","Glenolden, PA 19036",4.8, Gasoline,18,234, 4WD, 2.7L V6 24V PDI DOHC Twin Turbo, Black,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,995"
8, 2011 Acura RDX Base,"106,589","Philadelphia, PA 19136",2.3, Gasoline,19,24, FWD, 2.3L I4 16V MPFI DOHC Turbo, Gray, Ebony, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,995"
9,Certified 2018 Subaru Impreza 2.0i,"76,085","Jenkintown, PA 19046",4.8, Gasoline,28,37, AWD, 2.0L H4 16V GDI DOHC, Ice Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,300"
