,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Honda Civic Sport Touring,"30,616","Minneapolis, MN 55416",4.7, Gasoline,30,36, FWD, 1.5L I4 16V GDI DOHC Turbo, Aegean Blue Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$21,875"
1, 2017 Volvo S60 T5 Dynamic,"18,503","St Louis Park, MN 55416",4.8, Gasoline,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Silver,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$20,995"
2, 2020 Jaguar I-PACE EV400 SE,"5,507","Golden Valley, MN 55422",4.9, Gasoline,80,72, AWD, Electric, Corris Grey, Ebony / Ebony, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$62,800"
3, 2020 Honda Fit EX,"14,346","Minneapolis, MN 55402",4.2, Gasoline,31,36, FWD, 1.5L I4 16V GDI DOHC, Silver, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,590"
4, 2019 Acura TLX V6 w/Technology Package,"48,776","Minneapolis, MN 55402",4.2, Gasoline,20,29, AWD, 3.5L V6 24V GDI SOHC, Gray, Graystone, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$27,990"
5, 2018 Lexus RX 350,"25,022","Minneapolis, MN 55402",4.2, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Silver, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$35,990"
6, 2016 Audi S5 3.0T Prestige,"27,803","Minneapolis, MN 55402",4.2, Gasoline,18,28, AWD, 3.0L V6 24V GDI DOHC Supercharged, Glacier White Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$35,590"
7, 2019 Land Rover Range Rover Velar P250 SE R-Dynamic,"19,979","Minneapolis, MN 55402",4.2, Gasoline,21,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Santorini Black, Ebony / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$55,990"
8, 2020 GMC Terrain SLT,"15,575","Minneapolis, MN 55402",4.2, Gasoline,26,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Silver, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$24,990"
9, 2017 INFINITI QX50 Base,"15,673","Minneapolis, MN 55402",4.2, Gasoline,17,24, AWD, 3.7L V6 24V MPFI DOHC, Black, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,990"
