,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2007 Hyundai Elantra Limited,"202,645","Oklahoma City, OK 73139",4.6, Gasoline,28,36, FWD, 2.0L I4 16V MPFI DOHC, Seattle Blue, Gray, 4-Speed Automatic,-1,-1,"$3,500"
1,Certified 2019 Subaru Outback 2.5i Premium,"18,129","Oklahoma City, OK 73149",4.8, Gasoline,25,32, AWD, 2.5L H4 16V MPFI DOHC, Ice Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,600"
2, 2020 Ford Expedition Max Limited,"2,091","Oklahoma City, OK 73149",4.7, Gasoline,16,21, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Star White, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$68,797"
3, 2021 Ford Mustang GT Premium,2,"Oklahoma City, OK 73149",4.7, Gasoline,15,24, RWD, 5.0L V8 32V PDI DOHC, Antimatter Blue Metallic, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$47,290"
4, 2021 Ford Expedition XLT,"3,816","Oklahoma City, OK 73149",4.7, Gasoline,17,22, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Star White, Ebony, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$60,646"
5, 2020 Mercedes-Benz GLE 350 Base 4MATIC,"9,771","Oklahoma City, OK 73102",4.2, Gasoline,19,26, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Brown, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$56,590"
6, 2019 Ford F-150 XL,"19,664","Oklahoma City, OK 73104",3.6, Gasoline,19,25, 4WD, Regular Unleaded 2.7 L EcoBoost, Oxford White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$38,300"
7, 2018 Toyota Tundra SR5,"57,506","Oklahoma City, OK 73104",3.6, Gasoline,15,19, RWD, Regular Unleaded V-8 5.7 L/346, Silver Sky Metallic,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$36,399"
8, 2020 Volkswagen Golf GTI 2.0T S,"4,458","Oklahoma City, OK 73102",4.2, Gasoline,24,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Pure White, Titan Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$26,590"
9, 2019 Audi Q5 Premium Plus,"4,754","Oklahoma City, OK 73104",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Black,-1, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$40,400"
10, 2020 Nissan Armada Platinum,"3,903","Oklahoma City, OK 73102",4.2, Gasoline,13,18, 4WD, 5.6L V8 32V GDI DOHC, Brown, Sport, 7-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$55,990"
11, 2020 BMW X2 sDrive28i,"15,081","Oklahoma City, OK 73102",4.2, Gasoline,24,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$31,590"
12, 2020 BMW X2 sDrive28i,"19,460","Oklahoma City, OK 73102",4.2, Gasoline,24,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$30,990"
13, 2020 Porsche Macan Base,"8,842","Oklahoma City, OK 73102",4.2, Gasoline,19,23, AWD, 2.0L I4 16V GDI DOHC Turbo, Silver, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$53,990"
14, 2018 Acura TLX V6 Advance,"24,722","Oklahoma City, OK 73104",3.6, Gasoline,20,32, FWD, Premium Unleaded V-6 3.5 L/212, Crystal Black Pearl,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,480"
15, 2021 Ford F-150 XL,5,"Oklahoma City, OK 73107",4.3, Gasoline,19,22, 4WD, 5.0L V8 32V PDI DOHC, Agate Black Metallic, Black, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$53,600"
16, 2020 Toyota Avalon Hybrid Limited,2,"Midwest City, OK 73110",4.4, Hybrid,43,43, FWD, 2.5L I4 16V PDI DOHC Hybrid, Red,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$43,361"
17, 2020 Nissan Altima 2.5 SL,"34,073","Midwest City, OK 73110",4.7, Gasoline,28,39, FWD, 2.5L I4 16V GDI DOHC, Storm Blue Metallic, Light Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$20,720"
18, 2020 Ford Mustang GT,4,"Midwest City, OK 73110",3.4, Gasoline,15,24, RWD, 5.0L V8 32V PDI DOHC, Magnetic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,693"
