,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Volvo XC90 Hybrid T8 Inscription,"30,695","Portland, OR 97214",4.9, Hybrid,-1,-1, AWD, 2.0L I4 16V GDI DOHC Hybrid, Denim Blue, Maroon Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$58,400"
1, 2018 Volvo XC90 T5 Momentum,"13,070","Portland, OR 97214",4.9, Gasoline,22,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Crystal White Metallic, Amber, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$43,000"
2, 2019 Volvo XC90 Hybrid T8 Inscription,"47,548","Portland, OR 97214",4.9, Hybrid,-1,-1, AWD, 2.0L I4 16V GDI DOHC Hybrid, Gray Metallic, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$55,400"
3, 2018 Volvo XC90 T6 Momentum,"54,254","Portland, OR 97214",4.9, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC, Gray Metallic, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$37,800"
4, 2018 Honda Civic EX,"31,153","Portland, OR 97232",4.4, Gasoline,31,40, FWD, 1.5L I4 16V GDI DOHC Turbo, Sonic Gray Pearl,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,000"
5, 2020 Mercedes-Benz GLE 350 Base 4MATIC,"17,805","Portland, OR 97201",4.8, Gasoline,19,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Gray Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$54,232"
6, 2007 BMW X5 4.8i,"80,574","Portland, OR 97202",3, Gasoline,15,21, AWD, 4.8L V8 32V MPFI DOHC, Jet Black, Black, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$9,991"
7, 2020 Mercedes-Benz GLE 350 Base 4MATIC,"12,523","Portland, OR 97201",4.8, Gasoline,19,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$55,556"
8,Certified 2019 Mercedes-Benz GLC 300 Base 4MATIC,"17,962","Portland, OR 97201",4.8, Gasoline,22,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Iridium Silver Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$38,329"
9, 2017 Audi A4 2.0T Premium,"41,852","Portland, OR 97201",4.8, Gasoline,24,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Florett Silver Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,599"
10,Certified 2019 Mercedes-Benz GLS 450 Base 4MATIC,"10,670","Portland, OR 97201",4.8, Gasoline,16,22, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Selenite Gray Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$63,395"
11, 2018 Lexus RX 450hL,"26,965","Portland, OR 97202",3, Hybrid,29,28, AWD, 3.5L V6 24V PDI DOHC Hybrid, Eminent White Pearl, Black, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$42,448"
12, 2016 Lexus GX 460 Base,"100,718","Portland, OR 97202",3, Gasoline,15,20, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Ecru, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$31,991"
13, 2008 Porsche 911 Carrera S,"29,414","Portland, OR 97205",4.2, Gasoline,17,25, RWD, 3.8L H6 24V MPFI DOHC, Red, Black, 6-Speed Manual,['Premium Sound System'],"['Brake Assist', 'Stability Control']","$62,900"
14, 2008 Porsche 911 Carrera S,"26,005","Portland, OR 97205",4.2, Gasoline,17,25, RWD, 3.8L H6 24V MPFI DOHC, Ruby Red, Black, 6-Speed Manual,['Premium Sound System'],"['Brake Assist', 'Stability Control']","$59,900"
15, 2006 Aston Martin V8 Vantage,"55,243","Portland, OR 97205",4.2, Gasoline,13,19, RWD, 4.3L V8 32V MPFI DOHC,-1,-1, 6-Speed Manual,-1,"['Brake Assist', 'Stability Control']","$35,900"
16, 2011 Porsche 911 Carrera S,"57,000","Portland, OR 97205",4.2, Gasoline,18,25, RWD, 3.8L H6 24V GDI DOHC,-1, Black / Red, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$65,900"
