,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Hyundai Tucson SE,"88,470","Atlanta, GA 30305",4.4, Gasoline,23,30, FWD, 2.0L I4 16V GDI DOHC, Black Noir Pearl, Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,900"
1,Certified 2017 Land Rover Range Rover Sport 3.0L Turbocharged Diesel HSE Td6,"27,313","Atlanta, GA 30305",4.4, Diesel,22,28, 4WD, 3.0L V6 24V DDI DOHC Turbo Diesel, Silicon Silver, Ebony / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$51,900"
2, 2018 Mercedes-Benz GLE 350 Base 4MATIC,"20,825","Atlanta, GA 30305",4.7, Gasoline,18,22, AWD, 3.5L V6 24V GDI DOHC, Black, Espresso Brown, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$44,000"
3, 2019 Mercedes-Benz GLC 300 Base,"14,630","Atlanta, GA 30305",4.7, Gasoline,22,27, RWD, 2.0L I4 16V GDI DOHC Turbo,-1,-1, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,000"
4, 2020 GMC Terrain SLT,"37,804","Brookhaven, GA 30319",5, Gasoline,26,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Ebony Twilight Metallic, Medium Ash Gray, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$24,994"
5, 2020 GMC Terrain SLT,"20,868","Brookhaven, GA 30319",5, Gasoline,26,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Quicksilver Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$25,776"
6, 2020 Chrysler Pacifica Touring-L,"27,604","Atlanta, GA 30339",1.2, Gasoline,19,28, FWD, 3.6L V6 24V MPFI DOHC, Billet Silver Metallic Clearcoat, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,697"
7, 2020 Jeep Wrangler Unlimited Sport,"32,726","Atlanta, GA 30339",1.2, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Black Clearcoat, Black,-1,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,497"
8, 2020 Buick Enclave Essence,"64,823","Atlanta, GA 30339",1.2, Gasoline,18,26, FWD, 3.6L V6 24V GDI DOHC, Quicksilver Metallic, Dark Galvanized, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$26,897"
9, 2020 Ford Fusion SEL,"36,027","Atlanta, GA 30339",1.2, Gasoline,23,34, FWD, 1.5L I4 16V GDI DOHC Turbo, Oxford White, Ebony, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$18,297"
10, 2020 Nissan Pathfinder SV,"38,033","Atlanta, GA 30339",1.2, Gasoline,20,27, 4WD, 3.5L V6 24V GDI DOHC, Glacier White,-1, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$22,897"
11, 2018 Lexus GX 460 Base,"35,534","Smyrna, GA 30080",3.7, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Claret Mica, Ecru, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$46,643"
12, 2018 Cadillac Escalade Luxury,"70,395","Smyrna, GA 30080",4.8, Gasoline,14,23, RWD, 6.2L V8 16V GDI OHV, Black Raven, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$46,599"
13, 2012 Porsche Panamera 4S,"54,304","Marietta, GA 30060",5, Gasoline,16,24, AWD, 4.8L V8 32V GDI DOHC, White, Beige, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$38,950"
