,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2021 Nissan Murano Platinum,2,"Des Moines, IA 50322",4, Gasoline,20,28, AWD, 3.5L V6 24V MPFI DOHC, Magnetic Black, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$48,240"
1, 2021 Ford Explorer XLT,7,"Des Moines, IA 50310",4.9, Gasoline,20,27, 4WD, 2.3L I4 16V GDI DOHC Turbo, Carbonized Gray Metallic, Light Slate, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$41,395"
2, 2017 Toyota Tundra Limited,"44,484","Des Moines, IA 50321",3.6, Gasoline,13,18, 4WD, Regular Unleaded V-8 5.7 L/346, Midnight Black Metallic,-1, Automatic,['Bluetooth'],['Backup Camera'],"$38,980"
3, 2017 Tesla Model S,"26,846","Des Moines, IA 50321",3.6, Electric,-1,-1, AWD, Electric,-1,-1, Automatic,['Bluetooth'],['Backup Camera'],"$51,980"
4, 2017 Chrysler Pacifica Touring-L Plus,"37,032","Des Moines, IA 50321",3.6, Gasoline,-1,-1, FWD, Regular Unleaded V-6 3.6 L/220, Velvet Red Pearlcoat, Toffee/Cognac/Alloy, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,480"
5, 2017 Buick LaCrosse Essence,"33,298","Des Moines, IA 50321",3.6, Gasoline,21,31, FWD, Gas V6 3.6L/217, Dark Forest Green Metallic, Light Neutral, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,700"
6, 2021 Ford Transit Connect XL,5,"Des Moines, IA 50310",4.9, Gasoline,24,27, FWD, 2.0L I4 16V GDI DOHC, Agate Black Metallic, Ebony, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$26,291"
7, 2021 Nissan Rogue Sport S,45,"Des Moines, IA 50322",4, Gasoline,24,30, AWD, 2.0L I4 16V GDI DOHC, Magnetic Black, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$26,870"
8, 2021 Nissan Rogue Sport S,9,"Des Moines, IA 50322",4, Gasoline,24,30, AWD, 2.0L I4 16V GDI DOHC, Magnetic Black, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$26,970"
9, 2012 Chevrolet Silverado 1500 LT,"169,090","Urbandale, IA 50322",4.3, E85 Flex Fuel,14,19, 4WD, 5.3L V8 16V MPFI OHV Flexible Fuel, Silver Ice Metallic, Light Titanium / Dark Titanium, Automatic,-1,['Stability Control'],"$14,995"
