,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 INFINITI Q50 3.0T Premium,"22,582","St. Louis, MO 63143",5, Gasoline,19,27, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Graphite Shadow, Graphite, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,500"
1, 2018 Audi A4 2.0T Premium Plus,"29,734","Saint Louis, MO 63143",4.9, Gasoline,24,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Brilliant Black, Black / Express Red, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$29,990"
2, 2018 Chevrolet Silverado 1500 LT,"34,061","Columbia, IL 62236",5, E85 Flex Fuel,17,22, 4WD, 4.3L V6 12V GDI OHV Flexible Fuel, Black, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,737"
3, 2020 Ford Fusion SE,"12,103","St. Louis, MO 63103",4.2, Gasoline,23,34, FWD, 2.5L I4 16V MPFI DOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,990"
4, 2020 GMC Yukon SLT,"30,881","St. Louis, MO 63103",4.2, Gasoline,15,21, 4WD, 5.3L V8 16V GDI OHV, Black, Cocoa, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,590"
5, 2020 Cadillac XT6 Premium Luxury FWD,"13,603","St. Louis, MO 63103",4.2, Gasoline,18,25, FWD, 3.6L V6 24V GDI DOHC, Silver, Dark Auburn, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$46,990"
6, 2020 Cadillac XT6 Premium Luxury FWD,"13,414","St. Louis, MO 63103",4.2, Gasoline,18,25, FWD, 3.6L V6 24V GDI DOHC, Red, Dark Auburn, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$46,990"
7, 2020 GMC Yukon SLT,"30,699","St. Louis, MO 63103",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Black, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$46,590"
8, 2018 Audi Q3 2.0T Premium Plus,"35,221","St. Louis, MO 63112",3.6, Gasoline,-1,-1, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Black,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$26,999"
9, 2017 Chevrolet Cruze LT,"10,546","Creve Coeur, MO 63141",4.7, Gasoline,30,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Tungsten Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,491"
10, 2019 Jeep Wrangler Unlimited Sport,"17,361","Columbia, IL 62236",5, Gasoline,17,23, 4WD, 3.6L V6 24V MPFI DOHC, Mojito! Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$37,600"
11,Certified 2018 Honda CR-V LX,"32,738","Saint Louis, MO 63123",4.9, Gasoline,25,31, AWD, 2.4L I4 16V GDI DOHC, Basque Red Pearl Ii, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$24,890"
12,Certified 2018 Jeep Compass Limited,"43,718","Saint Louis, MO 63125",4.7, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, Billet Silver Metallic Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$21,500"
13,Certified 2019 Jeep Compass Limited,"13,647","Saint Louis, MO 63125",4.7, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, Granite Crystal Clearcoat Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,000"
14, 2019 Honda Accord EX,"44,050","St. Louis, MO 63123",4.8, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Platinum White Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,995"
15, 2019 Jeep Cherokee Latitude,"25,879","Florissant, MO 63033",4.5, Gasoline,22,31, FWD, 2.4L I4 16V MPFI SOHC, Diamond Black, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$21,750"
16,Certified 2018 Honda Pilot EX-L w/ Navigation,"24,752","Saint Louis, MO 63123",4.9, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, Modern Steel Metallic, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,790"
17, 2018 GMC Sierra 1500 SLT,"50,888","Columbia, IL 62236",4.7, Gasoline,16,22, 4WD, 5.3L V8 16V GDI OHV, Summit White, Cocoa / Dune, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,990"
18, 2018 Jeep Wrangler Unlimited Rubicon,"45,374","Columbia, IL 62236",5, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Black Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$43,218"
19, 2018 Jeep Wrangler Unlimited Sahara,"29,768","Saint Louis, MO 63123",4.9, Gasoline,17,23, 4WD, 2.0L I4 16V GDI DOHC Turbo, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,890"
20, 2018 GMC Acadia SLT-1,"28,205","Saint Louis, MO 63123",4.9, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, Iridium Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$32,580"
21,Certified 2018 Jeep Cherokee Limited,"27,801","Saint Louis, MO 63125",4.7, Gasoline,21,30, FWD, 2.4L I4 16V MPFI SOHC, Bright White Clearcoat, Light Frost, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$20,500"
22, 2015 Chevrolet Equinox 1LT,"92,435","St. Louis, MO 63123",4.9, Gasoline,22,32, FWD, 2.4L I4 16V GDI DOHC, Blue Velvet Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$12,555"
23, 2018 Mazda CX-5 Touring,"37,362","Saint Louis, MO 63123",4.9, Gasoline,25,31, FWD, 2.5L I4 16V, Eternal Blue Mica, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,590"
24, 2018 Ford F-150 XLT,"73,201","Saint Louis, MO 63125",4.7, Gasoline,18,23, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Lightning Blue, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,500"
25, 2015 Honda CR-V LX,"38,545","Saint Louis, MO 63123",4.9, Gasoline,26,33, AWD, 2.4L I4 16V GDI DOHC, Modern Steel Metallic, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
26, 2014 GMC Terrain SLE-1,"133,429","Saint Louis, MO 63125",4.7, Gasoline,20,29, AWD, 2.4L I4 16V GDI DOHC, Quicksilver Metallic, Jet Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,500"
27, 2018 Jeep Compass Limited,"14,581","Saint Louis, MO 63123",4.9, Gasoline,22,30, 4WD, 2.4L I4 16V MPFI SOHC, White Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,590"
28, 2020 Tesla Model 3 Long Range,"8,689","Saint Louis, MO 63128",4.5, Electric,124,116, AWD, Electric, Pearl White Multi, Black, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$45,668"
29, 2018 Ford EcoSport Titanium,"66,357","St. Louis, MO 63132",4.9, Gasoline,27,29, 4WD, Regular Unleaded I-4 2.0 L/122, Shadow Black, Ebony, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$16,290"
30, 2018 Jeep Grand Cherokee Laredo E,"30,326","St. Louis, MO 63132",4.9, Gasoline,-1,-1, 4WD, Regular Unleaded V-6 3.6 L/220, Billet Silver Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,490"
31, 2018 Chevrolet Camaro 1LT,"51,782","Collinsville, IL 62234",3.8, Gasoline,22,31, RWD, 3.6L V6 GDI DOHC, Black, Jet Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,495"
