,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Ford Explorer XLT,"17,915","Oklahoma City, OK 73139",4.6, Gasoline,17,24, FWD, 2.3L I4 16V GDI DOHC Turbo, Oxford White, Ebony Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,012"
1, 2020 Toyota RAV4 XLE,"15,754","Oklahoma City, OK 73139",4.6, Gasoline,27,33, AWD, 2.5L I4 16V PDI DOHC, Blue, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,772"
2, 2019 Hyundai Tucson Value,"14,940","Oklahoma City, OK 73139",4.6, Gasoline,23,30, FWD, 2.0L I4 16V GDI DOHC, White, Beige, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,500"
3, 2008 Mitsubishi Eclipse SE,"88,346","Oklahoma City, OK 73109",4.7, Gasoline,20,28, FWD, 2.4L I4 16V MPFI SOHC, White, Black, 4-Speed Automatic,['Premium Sound System'],-1,"$7,500"
4, 1998 Chevrolet 1500 Cheyenne,"214,965","Oklahoma City, OK 73109",4.7, Gasoline,-1,-1, RWD, 4.3L V6 12V MPFI OHV, White, Burgundy, 4-Speed Automatic,-1,-1,"$6,500"
5, 2020 Chevrolet Traverse LT Leather,"30,956","Oklahoma City, OK 73102",4.2, Gasoline,18,27, FWD, 3.6L V6 24V GDI DOHC, Red, Gray, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$33,590"
6, 2020 Cadillac XT5 Premium Luxury,"14,895","Oklahoma City, OK 73102",4.2, Gasoline,21,28, FWD, 3.6L V6 24V GDI DOHC, Gray, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$38,590"
7, 2018 Mitsubishi Outlander PHEV SEL,"25,384","Oklahoma City, OK 73102",4.2, Hybrid,-1,-1, 4WD, 2.0L I4 16V MPFI DOHC Hybrid, Black, Black, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$26,590"
8, 2018 Ford Expedition XLT,"84,056","Midwest City, OK 73110",4.7, Gasoline,17,24, RWD, 3.5L V6 24V GDI DOHC Twin Turbo, Magnetic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$33,410"
9, 2018 Nissan Armada SL,"81,296","Midwest City, OK 73110",4.7, Gasoline,13,18, AWD, 5.6L V8 32V GDI DOHC, Forged Copper, Almond, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$31,190"
