,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Toyota Highlander XLE,"36,996","Garden Grove, CA 92843",4.4, Gasoline,21,27, FWD, 3.5L V6 24V PDI DOHC, Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$30,899"
1, 2018 Jeep Grand Cherokee Limited,"28,499","Garden Grove, CA 92843",4.4, Gasoline,19,26, RWD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,957"
2, 2018 Honda Odyssey EX-L,"34,172","Anaheim, CA 92806",1.3, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, White Diamond Pearl, Beige, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$28,990"
3, 2018 BMW X5 xDrive35i,"46,731","Anaheim, CA 92804",5, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Gray, White, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$37,995"
4, 2020 Nissan Pathfinder SL,"27,206","Huntington Beach, CA 92647",3.7, Gasoline,20,27, FWD, 3.5L V6 24V GDI DOHC, Brilliant Silver Metallic, Charcoal, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$23,984"
5, 2020 GMC Terrain SLT,"39,097","Huntington Beach, CA 92647",3.7, Gasoline,25,28, AWD, 1.5L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$23,365"
6, 2018 Hyundai Santa Fe SE,"15,645","Huntington Beach, CA 92647",1.4, Gasoline,18,25, FWD, 3.3L V6 24V GDI DOHC, Monaco White, Beige, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,990"
7, 2016 Mercedes-Benz AMG G AMG G 63 4MATIC,"20,041","Buena Park, CA 90621",4.8, Gasoline,12,14, AWD, 5.5L V8 32V GDI DOHC Twin Turbo, Black,-1, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$108,995"
8,Certified 2018 Volvo XC60 T5 Momentum,"16,278","Santa Ana, CA 92705",3.5, Gasoline,22,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Osmium Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$36,998"
9, 2018 Honda Accord EX-L,"13,872","Buena Park, CA 90621",4.7, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Silver, Gray, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,999"
10, 2018 Land Rover Range Rover Velar P250 SE R-Dynamic,"24,391","Buena Park, CA 90621",4.8, Gasoline,21,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Fuji White, Acorn / Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$49,595"
11, 2017 BMW 330 i,"34,850","Costa Mesa, CA 92626",4.8, Gasoline,23,34, RWD, 2.0L I4 16V GDI DOHC Turbo, Alpine White,-1, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$19,500"
12, 2019 Honda CR-V EX-L,"11,073","Tustin, CA 92782",4.8, Gasoline,28,34, FWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,400"
13, 2019 Lexus GX 460 Base,"20,354","Tustin, CA 92782",4.8, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Ecru, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$43,000"
14, 2011 Cadillac CTS-V Base,"42,870","Tustin, CA 92782",4.8, Gasoline,14,19, RWD, 6.2L V8 16V MPFI OHV Supercharged, Crystal Red Tintcoat,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,999"
15, 2018 Cadillac Escalade Luxury,"17,242","Costa Mesa, CA 92626",3, Gasoline,14,23, RWD, 6.2L V8 16V GDI OHV, Dark Adriatic Blue Metallic, Black, 10-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$54,995"
16, 2021 GMC Acadia SLT,"6,420","Costa Mesa, CA 92626",3, Gasoline,22,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$36,990"
17, 2018 Audi A4 2.0T Premium Plus,"46,508","Costa Mesa, CA 92626",4.9, Gasoline,27,37, FWD, 2.0L I4 16V GDI DOHC Turbo, Manhattan Gray Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$22,892"
18,Certified 2018 Acura MDX 3.5L w/Technology Package,"31,212","Tustin, CA 92782",4.8, Gasoline,19,27, FWD, 3.5L V6 24V GDI SOHC, Crystal Black Pearl, Ebony, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$31,950"
19,Certified 2018 Mercedes-Benz GLA 250 Base,"26,519","Newport Beach, CA 92660",4.9, Gasoline,24,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Citrus White, Black, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$25,892"
20, 2020 Toyota Camry SE Nightshade,"31,106","Costa Mesa, CA 92627",4.7, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Midnight Black Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$25,899"
21,Certified 2018 Mercedes-Benz GLA 250 Base 4MATIC,"30,011","Newport Beach, CA 92660",4.9, E85 Flex Fuel,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Polar Silver Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$25,892"
22,Certified 2020 Mercedes-Benz GLE 350 Base 4MATIC,"20,195","Newport Beach, CA 92660",4.9, Gasoline,19,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Mojave Silver Metallic, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$51,892"
23, 2020 Lexus ES 350 Luxury,"12,051","Cerritos, CA 90703",4.7, Gasoline,22,32, FWD, 3.5L V6 24V PDI DOHC, Atomic Silver,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$37,200"
24, 2019 Jeep Grand Cherokee Limited,"30,857","Cerritos, CA 90703",4.7, Gasoline,19,26, RWD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat,-1, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$29,744"
25, 2015 Lexus RX 450h Base,"48,902","Cerritos, CA 90703",4.7, Hybrid,30,28, AWD, 3.5L V6 24V MPFI DOHC Hybrid, Obsidian Black,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,991"
26, 2017 INFINITI QX80 Signature Edition,"52,820","Cerritos, CA 90703",4.7, Gasoline,14,20, RWD, 5.6L V8 32V GDI DOHC, White,-1, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$36,488"
27, 2015 Acura MDX 3.5L Technology Package,"63,549","Cerritos, CA 90703",4.7, Gasoline,20,28, FWD, 3.5L V6 24V GDI SOHC, Fathom Blue Pearl,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$22,991"
28, 2014 Honda CR-V LX,"103,303","Cerritos, CA 90703",4.2, Gasoline,23,31, FWD, 2.4L I4 16V MPFI DOHC, Polished Metal Metallic, Black, 5-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,999"
29, 2019 Nissan Sentra S,"7,902","Cerritos, CA 90703",4.2, Gasoline,29,37, FWD, 1.8L I4 16V MPFI DOHC, Brilliant Silver Metallic, Charcoal, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$15,599"
30, 2020 Mercedes-Benz A 220,"10,618","Cerritos, CA 90703",4.7, Gasoline,24,35, FWD, 2.0L I4 16V GDI DOHC Turbo, Digital White,-1, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$31,200"
31, 2020 Nissan Pathfinder SL,"31,586","Bellflower, CA 90706",4.5, Gasoline,20,27, FWD, 3.5L V6 24V GDI DOHC, Glacier White, Charcoal, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$25,050"
32, 2018 Toyota RAV4 LE,"14,857","Whittier, CA 90602",4, Gasoline,23,30, FWD, 2.5L I4 16V MPFI DOHC, Gray, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,650"
33, 2017 Lexus F Sport,"41,491","Bellflower, CA 90706",4.5, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Gray, Red, 8-Speed Automatic,['Bluetooth'],['Stability Control'],"$38,698"
34, 2018 Audi Q7 3.0T Prestige,"38,960","Norwalk, CA 90605",5, Gasoline,19,25, AWD, 3.0L V6 24V GDI DOHC Supercharged, Galaxy Blue Metallic, Pistachio Beige, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$41,995"
35, 2018 Lexus RX 350L Luxury,"22,031","Signal Hill, CA 90755",4.8, Gasoline,19,26, FWD, 3.5L V6 24V MPFI DOHC, Gray, Brown, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$38,457"
36, 2018 BMW X5 xDrive35i,"33,082","Whittier, CA 90602",4, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Space Gray Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$39,450"
37, 2018 Honda Odyssey EX-L,"16,256","Whittier, CA 90602",4, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Gray, Mocha, 9-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$29,200"
38, 2018 Lexus NX 300 300,"19,131","Signal Hill, CA 90755",3.2, Gasoline,22,28, FWD, 2.0L I4 16V PDI DOHC Turbo, Eminent White Pearl, Cream, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,889"
39, 2020 GMC Acadia Denali,"32,190","Bellflower, CA 90706",4.5, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, Summit White, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$36,879"
40, 2020 BMW X3 sDrive30i,"30,503","Bellflower, CA 90706",4.5, Gasoline,25,29, RWD, 2.0L I4 16V GDI DOHC Turbo, Black Sapphire Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$32,732"
41, 2020 GMC Acadia Denali,"37,027","Bellflower, CA 90706",4.5, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, Carbon Black Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$35,579"
42, 2018 Toyota Highlander XLE,"21,329","Irvine, CA 92618",4.7, Gasoline,21,27, FWD, 3.5L V6 24V PDI DOHC, Blizzard Pearl,-1, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$30,730"
43, 2019 Mercedes-Benz GLA 250 Base 4MATIC,"25,582","Irvine, CA 92618",4.7, E85 Flex Fuel,23,31, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Polar White,-1, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$27,980"
44, 2019 Chevrolet Suburban LT,"27,966","Downey, CA 90241",4.5, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Pepperdust Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$45,997"
45, 2020 Jeep Grand Cherokee Limited,"25,655","Downey, CA 90241",4.7, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Granite Crystal Clearcoat Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,995"
46, 2018 Mercedes-Benz C 300,"51,229","Corona, CA 92882",4.1, Gasoline,24,33, RWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,975"
47, 2018 Mercedes-Benz C 300,"20,095","Corona, CA 92882",4.1, Gasoline,24,33, RWD, 2.0L I4 16V GDI DOHC Turbo, Black, Ash, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,883"
48, 2017 Ford Explorer XLT,"84,235","Corona, CA 92882",4.3, Gasoline,17,24, FWD, 2.3L I4 16V GDI DOHC Turbo, Shadow Black, Ebony Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,428"
49, 2011 Ford Focus SE,"62,860","Los Angeles, CA 90022",4.2, Gasoline,25,35, FWD, 2.0L I4 16V MPFI DOHC, Silver, Gray, 4-Speed Automatic,-1,['Stability Control'],"$6,950"
50, 2020 Mercedes-Benz GLB 250 Base,"12,410","Monterey Park, CA 91755",2.8, Gasoline,23,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Polar White, Titanium Grey, 8-Speed Automatic with Auto-Shift,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$41,500"
51, 2015 Toyota Camry SE,"67,406","Corona, CA 92880",3.7, Gasoline,25,35, FWD, 2.5L I4 16V MPFI DOHC, Predawn Gray Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,995"
52, 2014 Honda Accord EX-L,"76,661","Norco, CA 92860",1.9, Gasoline,21,34, FWD, 3.5L V6 24V MPFI SOHC, Crystal Black Pearl, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Lane Departure Warning']","$12,950"
53, 2020 Mazda CX-9 Grand Touring,"20,711","Gardena, CA 90249",3.9, Gasoline,22,28, FWD, 2.5L I4 16V GDI DOHC Turbo, Sonic Silver Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$35,395"
