,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Ford Edge Titanium,"34,235","Bellevue, NE 68147",4.6, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Magnetic Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,879"
1, 2016 Chevrolet Silverado 1500 LT,"129,963","Omaha, NE 68117",5, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Summit White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$24,600"
2, 2016 INFINITI QX80 Base,"77,377","Bellevue, NE 68147",4.6, Gasoline,13,19, AWD, 5.6L V8 32V GDI DOHC, Majestic White, Saddle Tan, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$32,235"
3,Certified 2018 Toyota Highlander LE,"13,912","Bellevue, NE 68147",4.6, Gasoline,20,24, FWD, 2.7L I4 16V MPFI DOHC, Ooh La La Rouge Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$28,000"
4, 2016 Chevrolet Silverado 1500 LT,"107,217","Omaha, NE 68117",5, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Summit White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$25,500"
5, 2018 Dodge Durango GT,"24,924","Bellevue, NE 68005",4.8, Gasoline,18,25, AWD, 3.6L V6 24V MPFI DOHC, Vice White, Black, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$32,000"
6,Certified 2019 Honda CR-V EX-L,"18,762","Bellevue, NE 68005",4.8, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Platinum White Pearl, Ivory, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,000"
7, 2017 Hyundai Santa Fe Sport 2.4L,"31,353","Omaha, NE 68106",4.9, Gasoline,20,26, AWD, 2.4L I4 16V GDI DOHC, Platinum Graphite, Beige, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,000"
8,Certified 2019 Honda CR-V EX-L,"27,209","Bellevue, NE 68005",4.8, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,000"
9, 2014 Jeep Grand Cherokee Limited,"67,492","Omaha, NE 68154",5, E85 Flex Fuel,17,25, RWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,988"
