,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 Ford Fusion SEL,"4,897","Albuquerque, NM 87107",4.8, Gasoline,23,34, FWD, 1.5L I4 16V GDI DOHC Turbo, Magnetic Metallic, Ebony, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$26,939"
1, 2014 Dodge Charger SE,"68,032","Albuquerque, NM 87107",4.8, E85 Flex Fuel,18,27, RWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Pitch Black, Black, Automatic,-1,"['Brake Assist', 'Stability Control']","$14,921"
2, 2021 Ford EcoSport SE,8,"Albuquerque, NM 87107",4.8, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Smoke Metallic, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,195"
3, 2021 Ford Explorer XLT,9,"Albuquerque, NM 87107",4.8, Gasoline,21,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Agate Black Metallic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$35,245"
4, 2020 Ford Expedition XLT,7,"Albuquerque, NM 87107",4.8, Gasoline,17,22, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Magnetic Metallic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$59,332"
5, 2021 Ford Explorer XLT,7,"Albuquerque, NM 87107",4.8, Gasoline,21,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Carbonized Gray Metallic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$38,785"
6, 2021 Ford Explorer Base,4,"Albuquerque, NM 87107",4.8, Gasoline,21,28, RWD, 2.3L I4 16V GDI DOHC Turbo, Agate Black Metallic, Sandstone, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$32,720"
7, 2020 Ford Mustang GT,8,"Albuquerque, NM 87107",4.8, Gasoline,15,24, RWD, 5.0L V8 32V PDI DOHC, Magnetic Metallic, Ebony, 6-Speed Manual,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,114"
8, 2020 Ford Escape SE,7,"Albuquerque, NM 87107",4.8, Gasoline,27,33, FWD, 1.5L I3 12V GDI DOHC Turbo, Ingot Silver Metallic, Dark Earth Gray, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,298"
9, 2021 Ford Transit Connect XLT,8,"Albuquerque, NM 87107",4.8, Gasoline,24,29, FWD, 2.0L I4 16V GDI DOHC, Silver, Palazzo Gray, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,445"
