,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2019 Land Rover Range Rover Sport 5.0L Supercharged Dynamic,"23,051","Atlanta, GA 30305",4.4, Gasoline,17,22, 4WD, V8, Corris Grey, Ebony / Vintage Tan, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$81,900"
1, 2017 Jaguar R,"19,521","Atlanta, GA 30305",4.4, Gasoline,15,23, AWD, 5.0L V8 32V GDI DOHC Supercharged, Glacier White, Jet, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$63,900"
2, 2018 Mercedes-Benz E 300,"13,526","Atlanta, GA 30305",4.7, Gasoline,22,30, RWD, 2.0L I4 16V GDI DOHC Turbo,-1,-1, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,000"
3,Certified 2020 BMW X6 sDrive40i,"11,577","Decatur, GA 30033",2, Gasoline,21,26, RWD, 3.0L I6 24V GDI DOHC Turbo, Black Sapphire Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$65,900"
4, 2018 Ford Mustang EcoBoost,"17,863","Smyrna, GA 30080",3.7, Gasoline,21,31, RWD, 2.3L I4 16V GDI DOHC Turbo, Magnetic Metallic, Ebony, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$22,856"
5, 2017 Cadillac XTS Luxury,"78,572","Smyrna, GA 30080",4.8, Gasoline,18,28, FWD, 3.6L V6 24V GDI DOHC, Stellar Black Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,995"
6, 2017 Toyota Sienna XLE,"41,711","Chamblee, GA 30341",4.7, Gasoline,19,27, FWD, 3.5L V6 24V GDI DOHC, Black, Bisque, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$24,798"
7,Certified 2018 Volvo XC90 T6 Momentum,"39,829","Chamblee, GA 30341",4.7, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC, Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,498"
8, 2020 Kia Forte FE,"5,828","Chamblee, GA 30341",4.5, Gasoline,27,37, FWD, 2.0L I4 16V MPFI DOHC, Aurora Black, Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,086"
9, 2019 Ford Transit-250 Base,"12,476","Atlanta, GA 30341",4.7, E85 Flex Fuel,-1,-1, RWD, 3.7L V6 24V MPFI DOHC, Oxford White, Charcoal Black, 6-Speed Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,500"
10, 2015 GMC Yukon Denali,"73,921","Atlanta, GA 30341",5, Gasoline,15,21, RWD, EcoTec3 6.2L V8, Iridium Metallic, Cocoa/Dark Atmosphere, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,980"
11, 2018 Acura RDX Base,"90,941","Chamblee, GA 30341",4.5, Gasoline,20,28, FWD, 3.5L V6 24V MPFI SOHC, Modern Steel Metallic, Ebony, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$25,991"
12, 2015 Volvo XC60 T5,"79,909","Smyrna, GA 30080",4.6, Gasoline,24,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Black Stone, Off Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$13,599"
13, 2017 Chevrolet Silverado 1500 LT,"83,692","Lithia Springs, GA 30122",4.7, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Pepperdust Metallic,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$30,690"
14,Certified 2020 INFINITI QX50 Luxe,"7,506","Atlanta, GA 30360",3.5, Gasoline,23,29, FWD, 2.0L I4 16V PDI DOHC Turbo, Graphite Shadow, Graphite, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$36,039"
15, 2010 Lexus RX 350 Base,"124,782","Marietta, GA 30060",4.8, Gasoline,18,24, AWD, 3.5L V6 24V MPFI DOHC, Obsidian Black, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,991"
16, 2017 Ford Expedition EL Limited,"140,572","Lithia Springs, GA 30122",4.7, Gasoline,15,19, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, White Platinum Tri-Coat Metallic,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,999"
