,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2011 Chevrolet Aveo LT,"141,257","St. Louis, MO 63116",3.2, Gasoline,27,35, FWD, 1.6L I4 16V MPFI DOHC, Summit White, Black, Automatic,-1,-1,"$5,295"
1, 2014 Chevrolet Malibu 1LT,"103,300","Granite City, IL 62040",5, Gasoline,25,36, FWD, 2.5L I4 16V GDI DOHC, Atlantis Blue Metallic, Jet Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,777"
2, 2014 Ford F-150 XLT,"101,438","Granite City, IL 62040",4.9, E85 Flex Fuel,14,19, 4WD, 5.0L V8 32V MPFI DOHC Flexible Fuel, Ingot Silver Metallic, Steel Gray, 6-Speed Automatic,-1,"['Backup Camera', 'Stability Control']","$22,995"
3, 2018 Cadillac XT5 Luxury,"29,437","St. Louis, MO 63103",4.2, Gasoline,19,26, FWD, 3.6L V6 24V GDI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,990"
4, 2020 Mercedes-Benz GLB 250 Base,"8,894","St. Louis, MO 63103",4.2, Gasoline,23,30, FWD, 2.0L I4 16V GDI DOHC Turbo, Silver, Black, 8-Speed Automatic with Auto-Shift,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$39,990"
5, 2020 Kia Sportage LX,"11,879","St. Louis, MO 63103",4.2, Gasoline,23,30, FWD, 2.4L I4 16V GDI DOHC, Red, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$21,590"
6, 2017 Lincoln Navigator Select,"62,655","St. Louis, MO 63103",4.2, Gasoline,15,20, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Blue, Dune, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Blind Spot Monitor']","$37,990"
7, 2019 Cadillac ATS 2.0L Turbo Luxury,"33,240","St. Louis, MO 63103",4.2, Gasoline,21,29, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,990"
8, 2019 Lexus ES 350,"17,104","St. Louis, MO 63103",4.2, Gasoline,22,-1, FWD, 3.5L V6 24V PDI DOHC, Black, Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$34,990"
9, 2020 Cadillac XT6 Sport AWD,"15,638","St. Louis, MO 63103",4.2, Gasoline,17,24, AWD, 3.6L V6 24V GDI DOHC, Red, Dark Auburn, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$51,990"
