,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2019 Audi Q5 2.0T Premium Plus,"34,467","Tulsa, OK 74145",5, Gasoline,22,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Mythos Black Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$35,794"
1, 2019 BMW X5 xDrive40i,"18,782","Tulsa, OK 74145",4.5, Gasoline,20,26, AWD, 3.0L I6 24V GDI DOHC Turbo, White Metallic, Beige, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$54,980"
2,Certified 2019 Audi Q5 2.0T Premium Plus,"34,524","Tulsa, OK 74145",5, Gasoline,22,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Mythos Black Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$37,444"
3,Certified 2018 Audi Q5 2.0T Premium Plus,"47,281","Tulsa, OK 74145",5, Gasoline,23,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Ibis White, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$29,804"
4, 2018 Mercedes-Benz GLA 250 Base,"29,544","Tulsa, OK 74145",4.5, Gasoline,24,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Citrus White, Shara Beige, 7-Speed Automatic with Auto-Shift,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,980"
5, 2018 Toyota Land Cruiser V8,"27,601","Tulsa, OK 74145",4.5, Gasoline,13,18, 4WD, 5.7L V8 32V MPFI DOHC, Blizzard Pearl, Terra, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$72,980"
6, 2012 Acura MDX 3.7L Technology,"66,586","Tulsa, OK 74135",4.4, Gasoline,16,21, AWD, 3.7L V6 24V MPFI SOHC, Charcoal,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$16,991"
7, 2018 Acura MDX 3.5L,"37,104","Tulsa, OK 74135",4.4, Gasoline,19,27, FWD, 3.5L V6 24V GDI SOHC, Gray, Graystone, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,531"
8, 2018 Nissan Rogue SL,"18,557","Tulsa, OK 74133",4.3, Gasoline,25,32, AWD, 2.5L I4 16V MPFI DOHC, Gun Metallic, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,898"
9, 2018 Jeep Grand Cherokee Limited,"36,583","Tulsa, OK 74133",4.3, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Velvet Red Pearlcoat, Light Frost Beige / Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,399"
10,Certified 2018 INFINITI QX60 Base,"44,975","Tulsa, OK 74133",4.3, Gasoline,19,26, AWD, 3.5L V6 24V MPFI DOHC, Black, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$33,799"
11, 2018 Nissan Rogue SL,"33,098","Tulsa, OK 74133",4.3, Gasoline,26,33, FWD, 2.5L I4 16V MPFI DOHC, Scarlet Ember, Beige, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$23,899"
12,Certified 2018 INFINITI QX30 Premium,"53,551","Tulsa, OK 74133",4.3, Gasoline,24,33, FWD, 2.0L I4 16V GDI DOHC Turbo, White, Gallery White, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$24,299"
13, 2020 GMC Sierra 3500 Denali,"8,452","Tulsa, OK 74133",4.3, Diesel,-1,-1, 4WD, 6.6L V8 32V DDI OHV Turbo Diesel, Onyx Black, Jet Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$79,399"
