,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2015 Kia Sorento LX,"56,258","St. Louis, MO 63116",3.2, Gasoline,18,25, FWD, 3.3L V6 24V GDI DOHC, Ebony Black, Gray, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,995"
1, 2010 MINI Cooper,"83,203","St. Louis, MO 63116",3.2, Gasoline,28,37, FWD, 1.6L I4 16V MPFI DOHC, Dark Silver Metallic, Carbon Black, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$6,495"
2, 2018 Volvo XC60 T5 Momentum,"17,166","Saint Louis, MO 63143",4.9, Gasoline,22,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Onyx Black Metallic, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$34,000"
3, 2018 Volvo XC60 T5 Momentum,"31,073","Saint Louis, MO 63143",4.9, Gasoline,22,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Pine Green, Maroon Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$35,000"
4,Certified 2019 BMW X5 xDrive40i,"14,079","Saint Louis, MO 63143",4.9, Gasoline,20,26, AWD, 3.0L I6 24V GDI DOHC Turbo, Mineral White Metallic, Amarone, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$58,990"
5, 2006 Jeep Commander Limited,"173,178","St Louis, MO 63109",5, Gasoline,15,19, 4WD, 5.7L V8 16V MPFI OHV, Black, Black, Automatic,['Premium Sound System'],"['Brake Assist', 'Stability Control']","$7,999"
6, 2009 BMW X3 xDrive30i,"123,269","St Louis, MO 63109",5, Gasoline,16,23, AWD, 3.0L I6 24V MPFI DOHC, Blue, Tan, 6-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$7,449"
7,Certified 2018 BMW X5 xDrive35i,"31,580","Saint Louis, MO 63143",4.9, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Black Sapphire Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$41,800"
8, 2017 Chevrolet Traverse Premier,"75,930","Saint Louis, MO 63143",4.9, Gasoline,15,22, FWD, 3.6L V6 24V GDI DOHC, Siren Red Tintcoat, Dark Titanium / Light Titanium, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,500"
9,Certified 2018 Volvo XC90 T6 Momentum,"21,506","Saint Louis, MO 63143",4.9, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC, Onyx Black Metallic, Charcoal, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$44,000"
10, 2019 Dodge Grand Caravan SXT,"39,787","Breckenridge Hills, MO 63114",4.9, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC, White, Black, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,995"
11, 2006 Lexus GS 300,"95,284","Breckenridge Hills, MO 63114",4.9, Gasoline,21,27, AWD, 3.0L V6 24V GDI DOHC, Tan, Cashmere, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$9,995"
12, 2018 Toyota RAV4 Limited,"12,639","Saint Louis, MO 63123",4.9, Gasoline,23,29, FWD, 2.5L I4 16V MPFI DOHC, Black Currant Metallic, Cinnamon, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,990"
13,Certified 2018 Honda Pilot Touring,"33,087","Saint Louis, MO 63123",4.9, Gasoline,19,26, AWD, 3.5L V6 24V GDI SOHC, White Diamond Pearl, Beige, 9-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$35,990"
14, 2019 GMC Denali,"14,746","Saint Louis, MO 63123",4.4, Gasoline,14,20, 4WD, 6.2L V8 16V GDI OHV, Onyx Black, Cocoa / Shale, 10-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$65,752"
15, 2017 Honda CR-V Touring,"72,150","Saint Louis, MO 63123",4.9, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,890"
16, 2020 Cadillac XT5 Premium Luxury,"12,199","St. Louis, MO 63123",4.8, Gasoline,21,26, AWD, 3.6L V6 24V GDI DOHC, Dark Mocha Metallic, Jet Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$42,995"
17, 2017 GMC Acadia Denali,"41,603","Saint Louis, MO 63123",4.4, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, White Frost Tri-Coat, Cocoa / Shale, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$31,695"
18,Certified 2019 Honda CR-V EX-L,"14,535","Saint Louis, MO 63123",4.9, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Lunar Silver Metallic, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,990"
19, 2019 Honda Accord EX-L,"15,852","Saint Louis, MO 63123",4.9, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Champagne Frost Pearl, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,990"
20, 2018 Chrysler Pacifica Limited,"35,967","Saint Louis, MO 63125",4.7, E85 Flex Fuel,19,28, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$31,000"
21, 2019 Honda Odyssey EX-L,"41,969","Saint Louis, MO 63123",4.9, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Modern Steel Metallic, Gray, 9-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$33,990"
22, 2014 Ford Explorer Limited,"140,605","St Louis, MO 63122",4.9, Gasoline,17,23, 4WD, 3.5L V6 24V MPFI DOHC, White Platinum Tri-Coat Metallic, Charcoal Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control']","$14,494"
23,Certified 2019 Honda CR-V EX-L,"13,155","Saint Louis, MO 63123",4.9, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$30,990"
24, 2016 GMC Yukon Denali,"64,192","St. Louis, MO 63132",4.9, Gasoline,15,21, 4WD, Gas V8 6.2L/378, White Frost Tricoat, Jet Black, Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$43,490"
25, 2018 Jeep Grand Cherokee Limited,"43,965","St. Louis, MO 63132",4.2, Gasoline,18,25, 4WD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,604"
26, 2018 Chrysler Pacifica Limited,"40,135","St. Louis, MO 63132",4.2, E85 Flex Fuel,19,28, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,569"
27, 2015 GMC Yukon Denali,"59,000","Collinsville, IL 62234",3.8, Gasoline,15,21, 4WD, 6.2L V8 16V GDI OHV, White Diamond Tri-Coat, Cocoa, Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$39,995"
28, 2017 INFINITI QX80 Base,"47,366","St. Louis, MO 63132",4.2, Gasoline,13,19, AWD, 5.6L V8 32V GDI DOHC, Graphite Shadow, Graphite, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$41,600"
29, 2018 Cadillac XT5 Luxury,"46,972","Hazelwood, MO 63042",4.9, Gasoline,18,25, AWD, 3.6L V6 24V GDI DOHC, Radiant Silver Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$29,993"
30, 2019 Honda Civic Sport,"30,780","Hazelwood, MO 63042",4.9, Gasoline,29,37, FWD, 2.0L I4 16V MPFI DOHC, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,990"
31,Certified 2020 Honda Ridgeline RTL-E,"12,734","Hazelwood, MO 63042",4.9, Gasoline,19,24, AWD, 3.5L V6 24V GDI SOHC, Burgundy, Gray, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$38,500"
32,Certified 2018 Dodge Charger SXT,"13,363","Florissant, MO 63033",4.5, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Torred Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,993"
33, 2015 Toyota Highlander Limited Platinum,"99,393","Creve Coeur, MO 63141",4.4, Gasoline,18,24, AWD, 3.5L V6 24V MPFI DOHC, Attitude Black Metallic, Almond, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$24,990"
34, 2017 Lincoln MKX Reserve,"30,975","Creve Coeur, MO 63141",4.9, Gasoline,16,23, AWD, 2.7L V6 24V GDI DOHC Twin Turbo, Velvet, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$31,979"
35,Certified 2019 Honda Pilot EX-L,"26,491","Hazelwood, MO 63042",4.9, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, Crystal Black Pearl, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$33,680"
