,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2020 BMW 330 i xDrive,"24,371","Brooklyn, NY 11203",3.5, Gasoline,25,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Jet Black, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$29,893"
1, 2015 Audi A6 2.0T Premium Plus,"89,351","Brooklyn, NY 11207",2.2, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Gray,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$16,995"
2, 2018 Toyota RAV4 Limited,"11,863","Brooklyn, NY 11210",3.5, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,225"
3, 2018 Toyota RAV4 Limited,"17,501","Brooklyn, NY 11210",3.5, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Gray,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$25,903"
4, 2019 Honda CR-V EX-L,"19,241","Brooklyn, NY 11210",3.5, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Gray,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$28,145"
5, 2020 Honda Accord Sport 1.5T,"14,537","Brooklyn, NY 11210",3.5, Gasoline,29,35, FWD, 1.5L I4 16V GDI DOHC Turbo, Black,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,319"
6, 2018 Acura RDX Base,"27,958","Brooklyn, NY 11210",3.5, Gasoline,19,27, AWD, 3.5L V6 24V MPFI SOHC, Crystal Black,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,446"
7, 2017 INFINITI Q60 3.0T Premium,"10,422","Woodside, NY 11377",1.1, Gasoline,19,27, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Black, Graphite, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,995"
8,Certified 2017 Mercedes-Benz GLS 450 Base 4MATIC,"24,351","Long Island City, NY 11101",4.8, Gasoline,19,22, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Selenite Gray, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$45,594"
9, 2018 Lexus NX 300 Base,"29,740","Queens, NY 11101",3.4, Gasoline,22,28, AWD, 2.0L I4 16V PDI DOHC Turbo, Silver,-1, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$26,495"
10, 2019 Kia Optima LX,"23,152","Woodside, NY 11377",3.9, Gasoline,24,33, FWD, 2.4L I4 16V GDI DOHC, Ebony Black, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$13,399"
11, 2017 Mercedes-Benz GLE 350 Base 4MATIC,"17,179","Long Island City, NY 11101",4.8, Gasoline,18,23, AWD, 3.5L V6 24V GDI DOHC, Selenite Gray Metallic, Black, 7-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$36,102"
12, 2020 Volkswagen Tiguan 2.0T SE,"11,943","Queens, NY 11432",3.9, Gasoline,20,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Pure White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$22,995"
13, 2020 Porsche Cayenne,"4,982","New York, NY 10019",4.6, Gasoline,19,23, AWD, 3.0L V6 24V GDI DOHC Turbo, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$71,995"
14, 2014 BMW X3 xDrive28i,"80,544","Jersey City, NJ 07306",4.6, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Alpine White, Beige, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$14,343"
15, 2012 Acura MDX 3.7L,"93,442","Jersey City, NJ 07304",4.4, Gasoline,16,21, AWD, 3.7L V6 24V MPFI SOHC, Aspen White Pearl, Umber, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,905"
16, 2020 Dodge Durango R/T,"12,532","Hollis, NY 11423",4.5, Gasoline,14,22, AWD, 5.7L V8 16V MPFI OHV, Blue, Red / Black, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$42,977"
