,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Audi SQ5 3.0T Premium Plus,"16,955","Minneapolis, MN 55416",4.7, Gasoline,19,24, AWD, 3.0L V6 24V GDI DOHC Turbo, Matador Red Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$45,975"
1, 2015 Chevrolet Suburban 1500 LTZ,"113,722","Minneapolis, MN 55426",4.1, E85 Flex Fuel,15,22, 4WD, EcoTec3 5.3L V8 Flex Fuel, Silver Ice Metallic, Jet Black, 6-Speed Automatic Electronic with Overdrive,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$31,998"
2, 2020 Audi A6 45 Premium,"12,923","Minneapolis, MN 55416",4.7, Gasoline,24,32, AWD, 2.0L I4 16V GDI DOHC Turbo, Vesuvius Gray Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Rear Cross Traffic Alert']","$42,975"
3, 2014 Volvo XC90 3.2 Premier Plus,"123,961","Golden Valley, MN 55426",4.8, Gasoline,16,23, AWD, 3.2L I6 24V MPFI DOHC, Caspian Blue Metallic, Soft Beige, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$14,048"
4, 2018 MINI E Countryman Cooper S ALL4,"45,680","Golden Valley, MN 55426",4.8, Hybrid,-1,-1, AWD, 1.5L I3 12V GDI DOHC Turbo Hybrid, Light White, Carbon Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,988"
5, 2020 Ford F-150 Lariat,"15,275","Roseville, MN 55113",4.6, Gasoline,18,23, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Star White, Medium Light Camel, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$55,388"
6, 2015 Ford Taurus SEL,"87,228","New Hope, MN 55427",4.9, E85 Flex Fuel,19,29, FWD, 3.5L V6 24V MPFI DOHC Flexible Fuel, Silver, Charcoal Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,724"
7, 2020 Ford Expedition XLT,"10,039","Roseville, MN 55113",4.6, Gasoline,17,22, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Desert Gold Metallic, Medium Stone, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$57,288"
8, 2019 Dodge Grand Caravan SXT,"38,425","Hopkins, MN 55343",4.6, Gasoline,17,25, FWD, Regular Unleaded V-6 3.6 L/220, Black Onyx Crystal Pearlcoat, Black/Light Graystone, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$19,998"
9, 2017 Mercedes-Benz AMG C 43 Base 4MATIC,"70,850","Bloomington, MN 55420",4.8, Gasoline,20,28, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Black,-1, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,830"
10, 2014 Chrysler Town & Country Touring,"112,745","Minneapolis, MN 55429",4.8, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Maximum Steel Metallic, Black / Light Graystone, Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Backup Camera', 'Brake Assist', 'Stability Control']","$11,995"
11, 2018 BMW 540 i xDrive,"18,509","Bloomington, MN 55420",4.8, Gasoline,20,29, AWD, 3.0L I6 24V GDI DOHC Turbo, Dark Graphite Metallic, Mocha, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$43,593"
12, 2015 Toyota Tacoma Base,"83,979","Bloomington, MN 55431",4.8, Gasoline,16,21, 4WD, 4.0L V6 24V MPFI DOHC, Black, Graphite, 5-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
13,Certified 2018 Buick Envision Premium II,"16,406","BROOKLYN CENTER, MN 55429",4.8, Gasoline,20,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Ebony Twilight Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,995"
14,Certified 2015 Toyota Sienna XLE,"68,508","Brooklyn Center, MN 55429",4.8, Gasoline,16,23, AWD, 3.5L V6 24V MPFI DOHC, Predawn Gray Mica, Ash, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$23,995"
15, 2018 Honda CR-V EX,"60,538","Hopkins, MN 55343",4.9, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Sandstorm Metallic, Ivory, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$20,695"
16, 2018 BMW 320 i xDrive,"29,209","Bloomington, MN 55420",4.8, Gasoline,23,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Jet Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,990"
17,Certified 2018 Toyota RAV4 XLE,"35,222","Brooklyn Center, MN 55429",4.8, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Super White, Nutmeg, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,995"
18, 2014 Honda Accord EX-L,"66,081","Minneapolis, MN 55429",4.5, Gasoline,21,34, FWD, 3.5L V6 24V MPFI SOHC, Gray,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$16,999"
19, 2017 BMW X3 xDrive28i,"94,470","Bloomington, MN 55420",4.8, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Mineral Silver Metallic, Oyster, 8-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$21,219"
