,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0,Certified 2020 Mercedes-Benz E 450 4MATIC,"12,362","Fort Mitchell, KY 41011",5, Gasoline,20,28, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Selenite Gray Metallic, Macchiato Beige, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$59,986"
1,Certified 2017 Maserati Quattroporte S Q4 GranSport,"27,495","Cincinnati, OH 45227",4.2, Gasoline,16,23, AWD, Twin Turbo Premium Unleaded V-6 3.0 L/182, Grigio Metallo Metallic, Nero, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Stability Control', 'Blind Spot Monitor']","$52,499"
2, 2019 RAM 1500 Big Horn,"21,059","Cincinnati, OH 45251",1, Gasoline,19,24, 4WD, 3.6L V6 24V MPFI DOHC, Delmonico Red Pearlcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,460"
3, 2020 Mercedes-Benz GLE 350 Base 4MATIC,"13,856","Cincinnati, OH 45202",4.2, Gasoline,19,26, AWD, 2.0L I4 16V GDI DOHC Turbo, Silver, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$54,990"
4, 2018 Kia Niro Touring,"20,403","Cincinnati, OH 45202",4.2, Hybrid,46,40, FWD, 1.6L I4 16V GDI DOHC Hybrid, Black, Black, 6-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$21,590"
5, 2017 Buick Enclave Premium,"50,595","Cincinnati, OH 45202",4.2, Gasoline,15,22, AWD, 3.6L V6 24V GDI DOHC, Brown, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,590"
6, 2017 Lexus CT 200h Base,"39,302","Cincinnati, OH 45202",4.2, Hybrid,43,40, FWD, 1.8L I4 16V MPFI DOHC Hybrid, Gray, Black, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$20,590"
7, 2019 MINI Countryman Cooper S ALL4,"45,535","Cincinnati, OH 45202",3.5, Gasoline,21,30, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Thunder Grey Metallic,-1, Automatic,"['Bluetooth', 'Premium Sound System']",['Backup Camera'],"$26,999"
8, 2017 Maserati Ghibli S Q4,"17,126","Cincinnati, OH 45202",4.2, Gasoline,16,24, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Blu, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$40,990"
9, 2016 Audi Q5 2.0T Premium,"45,882","Cincinnati, OH 45202",4.2, E85 Flex Fuel,20,28, AWD, 2.0L I4 16V GDI DOHC Turbo Flexible Fuel, Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$23,590"
10, 2018 BMW X6 xDrive35i,"46,210","Cincinnati, OH 45202",4.2, Gasoline,18,24, AWD, 3.0L I6 24V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$43,990"
11, 2017 Nissan Maxima 3.5 Platinum,"15,467","Cincinnati, OH 45202",4.2, Gasoline,21,30, FWD, 3.5L V6 24V MPFI DOHC, Bordeaux Black,-1, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$25,990"
12, 2018 Jeep Grand Cherokee Limited,"40,022","Cincinnati, OH 45202",3.5, Gasoline,19,26, 4WD, Regular Unleaded V-6 3.6 L/220, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$28,999"
13, 2019 Honda Passport Sport,"13,259","Cincinnati, OH 45202",4.2, Gasoline,20,25, FWD, 3.5L V6 24V GDI SOHC, Black, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$28,990"
14, 2020 GMC Yukon SLT,"30,699","Cincinnati, OH 45202",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, Black, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$46,590"
