,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Mercedes-Benz GLS 450 Base 4MATIC,"51,641","Brooklyn, NY 11203",3.5, Gasoline,17,22, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, White, Ginger Beige, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,822"
1, 2018 Acura MDX 3.5L w/Technology Package,"34,922","Brooklyn, NY 11203",3.5, Gasoline,18,26, AWD, 3.5L V6 24V GDI SOHC, White,-1, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$34,994"
2, 2013 Mercedes-Benz GL 450 4MATIC,"81,598","Brooklyn, NY 11203",3.5, Gasoline,14,19, AWD, 4.7L V8 32V GDI DOHC Twin Turbo, Black,-1, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$21,589"
3, 2017 Mercedes-Benz AMG GLE 63 S Coupe 4MATIC,"18,909","Staten Island, NY 10310",4.5, Gasoline,14,18, AWD, 5.5L V8 32V GDI DOHC Twin Turbo, Blue, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$71,999"
4, 2019 Mercedes-Benz AMG S 63 Base 4MATIC,"17,989","Brooklyn, NY 11208",4.9, Gasoline,17,26, AWD, 4.0L V8 32V GDI DOHC Twin Turbo, White, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$123,989"
5, 2019 Dodge Grand Caravan GT,"36,031","Middle Village, NY 11379",3.5, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC, Black, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$18,995"
6, 2018 Honda Accord Sport,"11,120","Brooklyn, NY 11210",3.5, Gasoline,29,35, FWD, 1.5L I4 16V GDI DOHC Turbo,-1,-1, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$21,855"
7, 2017 Mercedes-Benz E 300,"43,375","Brooklyn, NY 11220",4, Gasoline,22,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$27,499"
8, 2018 Kia Sorento LX,"20,312","Queens, NY 11101",3.4, Gasoline,21,28, FWD, 2.4L I4 16V GDI DOHC, Platinum Graphite, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,495"
9, 2017 Mercedes-Benz AMG C 43 Base 4MATIC,"51,738","Woodside, NY 11377",1.1, Gasoline,20,28, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, White, Cranberry Red, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,950"
10,Certified 2020 Honda Accord Sport 1.5T,"5,992","Woodside, NY 11377",4.8, Gasoline,29,35, FWD, 1.5L I4 16V GDI DOHC Turbo, Red, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$23,900"
11, 2017 Lexus RX 350 350,"22,223","Brooklyn, NY 11220",4.5, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Pearl, Parchment, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$34,990"
12, 2019 Nissan Sentra SV,"17,369","Queens, NY 11101",3.4, Gasoline,29,37, FWD, 1.8L I4 16V MPFI DOHC, Fresh Powder, Charcoal, Automatic Xtronic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$9,981"
13, 2018 Mercedes-Benz C 300 4MATIC,"42,975","Woodside, NY 11377",3.9, Gasoline,23,32, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Crystal Grey, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
