,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Ford Fusion SE,"12,077","Nashville, TN 37228",4, Gasoline,21,32, FWD, 1.5L I4 16V GDI DOHC Turbo, Ruby Red Metallic Tinted Clearcoat, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,989"
1, 2020 Nissan Versa 1.6 SV,"13,130","Nashville, TN 37228",4, Gasoline,32,40, FWD, 1.6L I4 16V MPFI DOHC, Gun Metallic, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$15,789"
2, 2018 Mazda Mazda3 Grand Touring,"29,784","Nashville, TN 37228",4, Gasoline,27,36, FWD, 2.5L I4 16V GDI DOHC, Snowflake White Pearl Metallic, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$18,989"
3, 2018 Nissan Murano S,"46,218","Nashville, TN 37204",4.6, Gasoline,21,28, FWD, 3.5L V6 24V MPFI DOHC, Brilliant Silver Metallic, Graphite, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$19,999"
4, 2019 Lincoln MKZ Reserve I,"9,477","Nashville, TN 37204",3.7, Gasoline,20,31, FWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,998"
5, 2016 Chevrolet Traverse 2LT,"112,085","Nashville, TN 37204",4.6, Gasoline,15,22, FWD, 3.6L V6 24V GDI DOHC, Summit White, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$14,999"
6, 2020 Land Rover Discovery Sport SE,"7,835","Nashville, TN 37204",4.2, Gasoline,19,24, 4WD, I4, Firenze Red, Ebony, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$42,990"
7, 2018 Cadillac ATS 2.0L Turbo,"25,412","Nashville, TN 37204",4.2, Gasoline,22,31, RWD, 2.0L I4 16V GDI DOHC Turbo, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,590"
8, 2020 Chevrolet Silverado 1500 RST,"6,774","Nashville, TN 37204",4.2, Gasoline,20,23, 4WD, 2.7L I4 16V GDI DOHC Turbo, Gray, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$47,990"
9, 2019 Dodge Challenger GT,"17,261","Nashville, TN 37207",3.6, Gasoline,18,27, RWD, Regular Unleaded V-6 3.6 L/220, Pitch Black Clearcoat, Black, Automatic,-1,"['Backup Camera', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$28,999"
