,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Honda HR-V LX,"60,424","Milwaukee, WI 53224",5, Gasoline,25,33, FWD, 1.8L I4 16V MPFI SOHC, Gray, Gray, 6-Speed Manual,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,990"
1, 2013 Chevrolet Cruze LS,"73,915","Milwaukee, WI 53215",3.6, Gasoline,25,36, FWD, 1.8L I4 16V MPFI DOHC, Gray, Beige, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,995"
2, 2003 Chevrolet TrailBlazer EXT LT,"128,793","Milwaukee, WI 53209",1.3, Gasoline,15,20, 4WD, 5.3L V8 16V MPFI OHV, Black, Black, 4-Speed Automatic,-1,-1,"$3,999"
3, 2010 Mazda Mazda3 s Sport,"147,524","Milwaukee, WI 53209",1.3, Gasoline,22,29, FWD, 2.5L I4 16V MPFI DOHC, Liquid Silver Metallic, Black, 5-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$4,999"
4, 2017 Chevrolet Spark LS,"59,916","Milwaukee, WI 53207",5, Gasoline,30,384, FWD, 1.4L I4 16V MPFI DOHC, Gray, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$7,995"
5, 2018 Nissan Sentra SV,"55,246","Glendale, WI 53217",4.5, Gasoline,29,37, FWD, 1.8L I4 16V MPFI DOHC, Gun Metallic, Charcoal, Automatic Xtronic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,999"
6, 2015 Chevrolet Equinox LS,"157,339","Milwaukee, WI 53219",3.7, Gasoline,22,32, FWD, 2.4L I4 16V GDI DOHC, Black, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$9,995"
7,Certified 2018 Ford EcoSport SE,"16,564","Glendale, WI 53209",4.5, Gasoline,27,29, FWD, 1.0L I3 12V GDI DOHC Turbo, Shadow Black, Ebony, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$15,993"
8, 2018 Toyota Highlander XLE,"20,026","Milwaukee, WI 53209",4.6, Gasoline,20,26, AWD, 3.5L V6 24V PDI DOHC, Black, Almond, 8-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,546"
9, 2019 RAM 1500 Rebel,"49,067","Milwaukee, WI 53221",4.6, Gasoline,19,24, 4WD, 5.7L V8 16V MPFI OHV, Diamond Black, Red / Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$46,995"
10, 2015 Chevrolet Malibu 1LT,"76,810","Milwaukee, WI 53221",4.7, Gasoline,25,36, FWD, 2.5L I4 16V GDI DOHC, Summit White, Cocoa / Light Neutral, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$12,185"
11,Certified 2019 Kia Forte LXS,"22,720","Wauwatosa, WI 53226",4.7, Gasoline,30,40, FWD, 2.0L I4 16V MPFI DOHC, Deep Sea Blue, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,034"
