,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Toyota RAV4 LE,"119,084","Cincinnati, OH 45251",1, Gasoline,23,30, FWD, 2.5L I4 16V MPFI DOHC, Galactic Aqua,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$19,477"
1, 2018 Honda CR-V Touring,"21,692","Cincinnati, OH 45251",4, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, White Diamond Pearl, Ivory, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$27,608"
2, 2013 Hyundai Sonata GLS,"48,347","Cincinnati, OH 45202",4.2, Gasoline,24,35, FWD, 2.4L I4 16V GDI DOHC, Iridescent Silver Blue Pearl Mica, Gray, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$13,990"
3, 2017 Dodge Charger SXT,"46,217","Cincinnati, OH 45202",4.2, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$24,990"
4, 2017 Chevrolet Bolt EV LT,"32,047","Cincinnati, OH 45202",4.2, Electric,128,110, FWD, Electric, Silver, Dark Gray, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$17,590"
5, 2019 RAM 1500 Big Horn,"18,289","Cincinnati, OH 45202",3.5, Gasoline,19,24, 4WD, Regular Unleaded V-8 5.7 L/345, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist']","$38,999"
6, 2018 Toyota Highlander LE,"50,358","Cincinnati, OH 45202",3.5, Gasoline,20,27, AWD, Regular Unleaded V-6 3.5 L/211, Midnight Black Metallic,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$27,999"
7, 2019 Jeep Cherokee Limited,"39,221","Cincinnati, OH 45202",4.2, Gasoline,19,27, 4WD, 2.0L I4 16V GDI DOHC Turbo, Burgundy, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$22,990"
8, 2013 BMW 335 i xDrive,"62,993","Cincinnati, OH 45202",4.2, Gasoline,20,30, AWD, 3.0L I6 24V GDI DOHC Turbo, Silver, Black,-1,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,590"
9, 2018 Dodge Challenger R/T,"11,442","Cincinnati, OH 45202",4.2, Gasoline,15,23, RWD, 5.7L V8 16V MPFI OHV, Red, Black,-1,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$31,990"
