,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2018 Chevrolet Equinox LS,"79,239","Oklahoma City, OK 73149",4.7, Gasoline,26,32, FWD, 1.5L I4 16V GDI DOHC Turbo, Mosaic Black Metallic, Medium Ash Gray, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$16,992"
1, 2017 GMC Acadia SLE-2,"81,322","Oklahoma City, OK 73149",4.7, Gasoline,21,25, FWD, 3.6L V6 24V GDI DOHC, Quicksilver Metallic, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,932"
2, 2013 Acura MDX 3.7L Technology,"123,062","Oklahoma City, OK 73149",4.7, Gasoline,16,21, AWD, 3.7L V6 24V MPFI SOHC, Aspen White Pearl, Parchment, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$15,995"
3, 2012 Ford Fusion Hybrid Base,"104,622","Oklahoma City, OK 73129",5, Hybrid,41,36, FWD, 2.5L I4 16V MPFI DOHC Hybrid, Gray, Gray, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,998"
4, 2017 INFINITI QX60 Base,"40,529","Oklahoma City, OK 73102",4.2, Gasoline,19,26, AWD, 3.5L V6 24V MPFI DOHC, Graphite Shadow, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,990"
5, 2017 Kia Sorento LX,"43,757","Oklahoma City, OK 73102",4.2, Gasoline,18,25, FWD, 3.3L V6 24V GDI DOHC, White, Satin Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
6, 2017 Audi Q5 2.0T Premium,"30,740","Oklahoma City, OK 73104",3.6, Gasoline,20,27, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Brilliant Black,-1, Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$25,280"
7, 2019 Lincoln Nautilus Select,"25,036","Oklahoma City, OK 73104",3.6, Gasoline,21,26, AWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Gray,-1, Automatic,"['Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$34,799"
8, 2019 Toyota RAV4 LE,"63,053","Oklahoma City, OK 73102",4.2, Gasoline,25,33, AWD, 2.5L I4 16V PDI DOHC, Black, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$21,990"
9, 2018 Acura RDX,"31,943","Oklahoma City, OK 73102",4.2, Gasoline,20,28, FWD, 3.5L V6 24V MPFI SOHC, White, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$25,990"
10, 2020 Chevrolet Traverse LT Cloth,"23,766","Oklahoma City, OK 73102",4.2, Gasoline,17,25, AWD, 3.6L V6 24V GDI DOHC, Silver, Gray, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$33,590"
11, 2017 Land Rover Discovery HSE,"34,158","Oklahoma City, OK 73104",3.6, Gasoline,16,21, 4WD, Intercooled Supercharger Premium Unleaded V-6 3.0 L/183, Gray,-1, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$40,799"
12, 2017 Cadillac ATS-V Base,"40,971","Oklahoma City, OK 73102",4.2, Gasoline,16,23, RWD, 3.6L V6 24V GDI DOHC Twin Turbo, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$43,590"
13, 2020 Lincoln Nautilus Reserve,"36,046","Oklahoma City, OK 73102",4.2, Gasoline,20,25, AWD, 2.0L I4 16V GDI DOHC Turbo, Gray, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$38,590"
14, 2016 Tesla Model X 75D,"45,550","Oklahoma City, OK 73104",3.6, Electric,91,95, AWD, Electric, Gray,-1, Automatic,['Bluetooth'],['Backup Camera'],"$50,980"
15, 2018 Volkswagen Tiguan 2.0T SE,"45,743","Oklahoma City, OK 73102",4.2, Gasoline,21,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$20,590"
16, 2019 Genesis G70 2.0T Advanced,"16,554","Oklahoma City, OK 73102",4.2, Gasoline,22,30, RWD, 2.0L I4 16V GDI DOHC Turbo, Mallorca Blue, Gray, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$33,590"
17, 2020 Toyota Supra 3.0 Premium,"6,072","Oklahoma City, OK 73102",4.2, Gasoline,24,31, RWD, 3.0L I6 24V GDI DOHC Turbo, Yellow, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$50,990"
18, 2020 Cadillac XT4 Sport,"9,624","Oklahoma City, OK 73102",4.2, Gasoline,22,29, AWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 9-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$35,590"
19, 2020 Cadillac XT5 Premium Luxury,"23,636","Oklahoma City, OK 73102",4.2, Gasoline,21,28, FWD, 3.6L V6 24V GDI DOHC, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$38,590"
20, 2020 Cadillac XT5 Premium Luxury,"23,998","Oklahoma City, OK 73102",4.2, Gasoline,21,28, FWD, 3.6L V6 24V GDI DOHC, Black, Black, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$37,590"
21, 2019 Toyota 4Runner SR5,"59,525","Oklahoma City, OK 73104",3.6, Gasoline,17,21, RWD, Regular Unleaded V-6 4.0 L/241, White,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$31,230"
22, 2020 Hyundai Santa Fe SEL 2.4,"5,000","Del City, OK 73115",4.1, Gasoline,22,29, FWD, 2.4L I4 16V GDI DOHC, Shimmering Silver Pearl, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,900"
23, 2019 Ford Fusion Titanium,"45,850","Oklahoma City, OK 73107",4.3, Gasoline,20,29, AWD, 2.0L I4 16V GDI DOHC Turbo, Magnetic Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,995"
24, 2020 Ford F-150 Lariat,5,"Midwest City, OK 73110",3.4, Diesel,18,23, 4WD, 3.0L V6 24V DI DOHC Turbo Diesel, Magnetic, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$57,330"
25, 2018 Ford F-150 XL,"73,398","Oklahoma City, OK 73107",4.3, Gasoline,20,254, RWD, 5.0L V8 32V PDI DOHC, Oxford White, Dark Earth Gray, 10-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,900"
26, 2013 Volkswagen GTI 4-Door,"23,953","Midwest City, OK 73110",4.4, Gasoline,24,33, FWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Metallic, Interlagos, 6-Speed Automatic with Auto-Shift,['Bluetooth'],"['Brake Assist', 'Stability Control']","$16,500"
27, 2018 Toyota Camry LE,"25,271","Midwest City, OK 73110",4.4, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Ruby Flare Pearl, Macadamia, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$20,900"
28, 2016 Ford Explorer Limited,"74,496","Oklahoma City, OK 73107",4.3, Gasoline,17,24, FWD, 3.5L V6 24V MPFI DOHC, Ingot Silver Metallic, Ebony Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$21,800"
29, 2013 Lincoln MKX Base,"101,697","Midwest City, OK 73110",4.4, Gasoline,17,23, AWD, 3.7L V6 24V MPFI DOHC, Crystal Champagne Tri-Coat Metallic, Medium Light Stone, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$14,895"
30, 2019 Hyundai Tucson SEL,"41,463","Midwest City, OK 73110",4.7, Gasoline,22,28, FWD, 2.4L I4 16V GDI DOHC, Gemstone Red, Black, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,825"
31, 2017 Buick Regal Turbo Sport Touring,"20,015","Midwest City, OK 73110",4.7, Gasoline,21,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Black Onyx, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$17,478"
32, 2018 Ford Mustang EcoBoost,"44,018","Midwest City, OK 73110",3.4, Gasoline,21,31, RWD, 2.3L I4 16V GDI DOHC Turbo, Kona Blue Metallic,-1, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$23,998"
33, 2012 Ford F-150 XLT,"161,266","Midwest City, OK 73110",4.4, E85 Flex Fuel,17,23, RWD, 3.7L V6 24V MPFI DOHC Flexible Fuel, Sterling Gray Metallic, Steel Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$13,000"
34, 2019 Toyota Tundra SR5,"14,915","Midwest City, OK 73110",4.4, Gasoline,13,17, 4WD, 5.7L V8 32V MPFI DOHC, Magnetic Gray Metallic, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$48,499"
35, 2021 Hyundai Tucson Ultimate,4,"Del City, OK 73115",4.1, Gasoline,21,26, AWD, 2.4L I4 16V GDI DOHC, Stellar Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$26,539"
36, 2017 Dodge Grand Caravan SXT,"115,003","Midwest City, OK 73110",4.4, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, White Knuckle Clearcoat, Black / Light Graystone, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$13,500"
37, 2018 Acura RDX Advance Package,"29,718","Midwest City, OK 73110",4.7, Gasoline,19,27, AWD, 3.5L V6 24V MPFI SOHC, Maroon, Parchment, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
38, 2013 Ford Focus S,"86,206","Oklahoma City, OK 73122",4, E85 Flex Fuel,26,36, FWD, 2.0L I4 16V GDI DOHC Flexible Fuel, White, Black, 6-Speed Automatic with Auto-Shift,-1,"['Brake Assist', 'Stability Control']","$6,995"
39, 2014 Chevrolet Spark 1LT,"70,374","Oklahoma City, OK 73110",3.5, Gasoline,31,39, FWD, 1.2L I4 16V MPFI DOHC, Salsa Red, Silver, 5-Speed Manual,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$4,988"
40, 2021 Nissan Altima 2.0 SR,8,"Norman, OK 73072",4.9, Gasoline,25,34, FWD, 2.0L I4 16V PDI DOHC Turbo, Brilliant Silver Metallic, Sport, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$27,181"
41, 2017 Hyundai Santa Fe Sport 2.4L,"45,094","Oklahoma City, OK 73122",4, Gasoline,20,26, AWD, 2.4L I4 16V GDI DOHC, Frost White Pearl, Beige, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$16,495"
42, 2021 Nissan Altima 2.5 SV,9,"Norman, OK 73072",4.9, Gasoline,27,37, FWD, 2.5L I4 16V GDI DOHC, Black, Charcoal, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$22,718"
43, 2014 Nissan Versa Note SV,"79,952","Oklahoma City, OK 73122",4, Gasoline,31,40, FWD, 1.6L I4 16V MPFI DOHC, Magnetic Gray Metallic, Gray, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$7,595"
44, 2013 INFINITI G37 Journey,"71,858","Norman, OK 73072",4.9, Gasoline,19,27, RWD, 3.7L V6 24V MPFI DOHC, Black Obsidian, Graphite, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,988"
