,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2017 Jeep Grand Cherokee Laredo,"87,315","Tulsa, OK 74145",4.6, Gasoline,19,26, RWD, 3.6L V6 24V MPFI DOHC, Bright White Clearcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,995"
1, 2017 Lexus GX 460 Base,"64,419","Tulsa, OK 74145",4.5, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$37,960"
2, 2018 Nissan Armada Platinum,"91,870","Tulsa, OK 74145",4.6, Gasoline,13,18, AWD, 5.6L V8 32V GDI DOHC, Gun Metallic, Charcoal, 7-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$33,995"
3, 2017 Jaguar XE 35t Prestige,"29,572","Tulsa, OK 74145",4.4, Gasoline,20,29, AWD, 3.0L V6 24V GDI DOHC Supercharged, Ammonite Grey, Jet, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$29,991"
4, 2021 Volkswagen Jetta 1.4T S,10,"Tulsa, OK 74145",5, Gasoline,29,39, FWD, 1.4L I4 16V GDI DOHC Turbo, Tornado Red, Titan Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$18,276"
5, 2017 Ford Expedition Limited,"90,938","Tulsa, OK 74145",4.5, Gasoline,15,21, RWD, 3.5L V6 24V GDI DOHC Twin Turbo, Shadow Black, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$29,970"
6, 2018 Cadillac XTS Luxury,"86,728","Tulsa, OK 74145",4.6, Gasoline,17,26, AWD, 3.6L V6 24V GDI DOHC, Stellar Black Metallic, Kona Brown, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$22,544"
7, 2020 Volkswagen Jetta 1.4T S,94,"Tulsa, OK 74145",5, Gasoline,30,40, FWD, 1.4L I4 16V GDI DOHC Turbo, Black, Titan Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$16,826"
8, 2019 Mercedes-Benz GLC 300 4MATIC Coupe,"52,791","Tulsa, OK 74145",4.5, Gasoline,21,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Black, Cranberry Red, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$42,920"
9, 2018 Kia Sportage EX,"7,891","Tulsa, OK 74135",4.4, Gasoline,22,29, FWD, 2.4L I4 16V GDI DOHC, Black Cherry, Gray, 6-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$24,995"
