,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2008 Subaru Impreza 2.5i,"109,994","Indianapolis, IN 46225",4.6, Unknown,20,27, AWD, 2.5L 4 Cylinder Engine, White, Gray, automatic,-1,-1,"$4,895"
1, 2004 Chevrolet Colorado LS,"80,166","Indianapolis, IN 46205",3.4, Gasoline,19,23, RWD, 3.5L I5 20V MPFI DOHC, Tan, Gray, 4-Speed Automatic,-1,-1,"$8,995"
2, 2018 Dodge Durango GT,"34,455","Indianapolis, IN 46227",4, Gasoline,18,25, AWD, 3.6L V6 24V MPFI DOHC, Db Black Clearcoat, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$30,000"
3, 2017 Acura RDX,"36,731","Indianapolis, IN 46204",4.2, Gasoline,19,27, AWD, 3.5L V6 24V MPFI SOHC, Burgundy, Parchment, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$24,590"
4, 2018 Mercedes-Benz GLC 300 Base,"38,283","Indianapolis, IN 46204",4.2, Gasoline,22,28, RWD, 2.0L I4 16V GDI DOHC Turbo, Black, Sport, 9-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$30,590"
5, 2019 Ford F-150 Platinum,"34,413","Indianapolis, IN 46204",4.2, Gasoline,16,22, 4WD, 3.5L V6 24V PDI DOHC Twin Turbo, Black, Black, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$50,990"
6, 2020 GMC Yukon SLT,"28,552","Indianapolis, IN 46204",4.2, Gasoline,15,22, RWD, 5.3L V8 16V GDI OHV, White, Black, Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$46,990"
7, 2020 Nissan Armada SL,"30,529","Indianapolis, IN 46204",4.2, Gasoline,14,19, RWD, 5.6L V8 32V GDI DOHC, Blue, Black, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$37,990"
8, 2018 Audi A4 2.0T Premium,"15,221","Indianapolis, IN 46204",4.2, Gasoline,24,34, AWD, 2.0L I4 16V GDI DOHC Turbo, Moonlight Blue Metallic, Black, 7-Speed Automatic with Auto-Shift,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,990"
9, 2018 Nissan Rogue Sport S,"28,484","Indianapolis, IN 46204",4.2, Gasoline,24,30, AWD, 2.0L I4 16V GDI DOHC, Palatial Ruby, Black, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Rear Cross Traffic Alert']","$17,590"
