,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2014 Cadillac ATS 3.6L Premium,"44,113","Covington, KY 41011",4.8, E85 Flex Fuel,18,26, AWD, 3.6L V6 24V GDI DOHC Flexible Fuel, Red, Jet Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,977"
1, 2021 Kia Soul LX,10,"Cincinnati, OH 45232",4.3, Gasoline,29,35, FWD, 2.0L I4 16V MPFI DOHC, Sparkling Silver, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$18,810"
2, 2018 Ford EcoSport Titanium,"25,028","Cincinnati, OH 45202",4.2, Gasoline,23,29, 4WD, 2.0L I4 16V GDI DOHC, Silver, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$16,990"
3, 2017 MINI Clubman Cooper ALL4,"60,313","Cincinnati, OH 45202",4.2, Gasoline,22,32, AWD, 1.5L I3 12V GDI DOHC Turbo, White, Black,-1,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$18,990"
4, 2020 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,"5,318","Cincinnati, OH 45202",4.2, Gasoline,16,22, AWD, 3.6L V6 24V GDI DOHC, Aurora Red Metallic, Titan Black / Quarzit, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$46,590"
5, 2019 RAM 1500 SLT,"40,031","Cincinnati, OH 45202",3.5, Gasoline,-1,-1, 4WD, Regular Unleaded V-8 5.7 L/345, Granite Crystal Metallic Clearcoat, Diesel Gray/Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,999"
6, 2016 BMW Z4 sDrive28i,"32,474","Cincinnati, OH 45202",4.2, Gasoline,22,34, RWD, 2.0L I4 16V GDI DOHC Turbo, White, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$30,990"
7, 2020 Subaru WRX Premium,"24,689","Cincinnati, OH 45202",4.2, Gasoline,21,27, AWD, 2.0L H4 16V GDI DOHC Turbo, Crystal White Pearl, Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,990"
8, 2020 INFINITI Q60 3.0t Red Sport 400,"18,743","Cincinnati, OH 45202",4.2, Gasoline,19,26, AWD, 3.0L V6 24V GDI DOHC Twin Turbo, Gray, Gray, 7-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$43,590"
9, 2020 Jeep Wrangler Rubicon,"11,217","Cincinnati, OH 45202",4.2, Gasoline,17,25, 4WD, 2.0L I4 16V GDI DOHC Turbo, White, Black,-1,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$44,990"
