,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2021 Volkswagen Tiguan 2.0T SEL,10,"Olympia, WA 98502",4.8, Gasoline,21,27, AWD, 2.0L I4 16V GDI DOHC Turbo, Pyrite Silver Metallic, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$32,081"
1, 2021 Honda Accord LX 1.5T,13,"Olympia, WA 98502",4.9, Gasoline,30,38, FWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$24,897"
2, 2016 Ford Mustang GT Premium,"61,557","Olympia, WA 98502",4.3, Gasoline,15,25, RWD, 5.0L V8 32V MPFI DOHC, Magnetic Metallic, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$27,973"
3, 2021 Ford Explorer Limited,7,"Olympia, WA 98502",4.3, Hybrid,20,27, 4WD, 3.3L V6 24V PDI DOHC Hybrid, Blue Metallic, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$52,580"
4, 2018 Ford F-150 XL,"26,711","Tacoma, WA 98498",3.6, Gasoline,16,22, 4WD, Regular Unleaded V-6 3.3 L/204, Gray,-1, Automatic,-1,"['Backup Camera', 'Stability Control']","$32,280"
5, 2021 Honda Odyssey EX-L,3,"Tacoma, WA 98409",4.8, Gasoline,19,28, FWD, 3.5L V6 24V GDI SOHC, Obsidian Blue Pearl, Gray, 10-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$37,095"
6, 2017 Audi A6 2.0T Premium quattro,"63,229","Fife, WA 98424",4.9, Gasoline,22,31, AWD, 2.0L I4 16V GDI DOHC Turbo, Moonlight Blue Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$26,993"
7,Certified 2018 MINI Hardtop Cooper S,"33,809","Tacoma, WA 98424",5, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Blazing Red Metallic, Carbon Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$25,659"
8, 2020 INFINITI QX60 Luxe,11,"Fife, WA 98424",4.7, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Imperial Black, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$47,751"
9, 2020 INFINITI QX60 Luxe,7,"Fife, WA 98424",4.7, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Black Obsidian, Graphite, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Lane Departure Warning']","$50,400"
10, 2012 Kia Rio EX,"116,465","Puyallup, WA 98371",3.9, Gasoline,28,36, FWD, 1.6L I4 16V GDI DOHC, Signal Red, Beige, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control']","$5,820"
11, 2012 Nissan Frontier SV,"75,620","Auburn, WA 98002",4.8, Gasoline,14,19, 4WD, 4.0L V6 24V MPFI DOHC, Night Armor, Gray / Steel, 5-Speed Automatic,-1,['Stability Control'],"$17,885"
12, 2021 Ford Explorer ST,18,"Auburn, WA 98002",4.6, Gasoline,18,24, 4WD, 3.0L V6 24V GDI DOHC Twin Turbo, Infinite Blue Metallic Tinted Clearcoat, Ebony, 10-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$55,452"
13, 2021 Dodge Challenger R/T,13,"Auburn, WA 98002",4.4, Gasoline,15,23, RWD, 5.7L V8 16V MPFI OHV, Smoke Show, Black, 6-Speed Manual,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$39,682"
14, 2016 GMC Sierra 1500 Base,"74,651","Kent, WA 98032",4.8, Gasoline,17,22, 4WD, 5.3L V8 16V GDI OHV, Summit White, Cocoa / Dune, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$29,500"
15, 2017 Audi A6 3.0T Premium Plus,"42,949","Kent, WA 98032",4.8, Gasoline,21,29, AWD, 3.0L V6 24V GDI DOHC Supercharged, Mythos Black Metallic, Nougat Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$28,500"
16, 2017 RAM 1500 SLT,"18,855","Kent, WA 98032",4.8, Gasoline,16,23, 4WD, 5.7L V8 16V MPFI OHV, Delmonico Red Pearlcoat, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$34,900"
17, 2019 Toyota Tundra Platinum,"10,219","Kent, WA 98032",4.8, Gasoline,13,17, 4WD, 5.7L V8 32V MPFI DOHC, Super White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$49,500"
