,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
0, 2019 Ford Edge Titanium,"30,610","Albuquerque, NM 87107",4.5, Gasoline,22,29, FWD, 2.0L I4 16V GDI DOHC Turbo, Baltic Sea Green Metallic, Ebony, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Brake Assist', 'Stability Control']","$32,588"
1, 2015 Honda Accord EX-L,"65,619","Albuquerque, NM 87107",4.5, Gasoline,27,36, FWD, 2.4L I4 16V GDI DOHC, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$21,488"
2, 2017 Lexus GX 460 Base,"46,455","Albuquerque, NM 87109",4.3, Gasoline,15,18, 4WD, 4.6L V8 32V MPFI DOHC, Starfire Pearl, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$36,500"
3, 2019 Lexus RX 350 350 F SPORT,"12,903","Albuquerque, NM 87109",4.3, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, Atomic Silver, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$43,991"
4, 2017 Cadillac XT5 Luxury,"36,263","Albuquerque, NM 87110",4.5, Gasoline,19,27, FWD, 3.6L V6 24V GDI DOHC, Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,950"
5, 2019 Ford Edge SEL,"33,489","Albuquerque, NM 87110",4.5, Gasoline,21,28, AWD, 2.0L I4 16V GDI DOHC Turbo, Blue,-1, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$23,950"
6, 2018 Chrysler 300 S,"45,341","Albuquerque, NM 87110",, Gasoline,19,30, RWD, 5.7L V8 16V MPFI OHV, Gray, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$28,950"
7, 2018 Chrysler 300 S,"38,071","Albuquerque, NM 87110",, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, Maroon, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$25,950"
8, 2007 Buick Lucerne CXL,"84,153","Albuquerque, NM 87110",, Gasoline,19,28, FWD, 3.8L V6 12V MPFI OHV, Silver, Gray, 4-Speed Automatic,-1,-1,"$7,950"
9, 2019 Lexus RC 300 300,"28,861","Albuquerque, NM 87110",4.8, Gasoline,21,30, RWD, 2.0L I4 16V PDI DOHC Turbo, Black,-1, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$44,250"
10, 2018 Dodge Challenger SXT,"66,202","Albuquerque, NM 87110",, Gasoline,19,30, RWD, 3.6L V6 24V MPFI DOHC, White, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$22,950"
